chrom	start	end	name	strand	Jurkat_DMSO_H3K4me3	Jurkat_OCIR_H3K4me3	Jurkat_PM_H3K4me3	Jurkat_RY_H3K4me3	Jurkat_DMSO_24H_H3K4me3	Jurkat_PBIT_5H_H3K4me3	Jurkat_PBIT_24H_H3K4me3	Loucy_DMSO_24H_H3K4me3	Loucy_PBIT_5H_H3K4me3	Loucy_PBIT_24H_H3K4me3
chr1	234739306	234749485	ENSG00000168264	*	5.302361	4.475886	3.3923330000000003	3.448921	2.168708	7.167853	7.078886	1.333423	1.352881	1.2405979999999999
chr1	245024550	245028867	ENSG00000153187	*	10.625314	8.180208	5.451423999999999	6.2336279999999995	3.8689440000000004	19.396785	17.369185	1.421285	1.453671	1.333435
chr10	6242205	6246629	ENSG00000170525	*	9.866184	7.532064	4.587947	5.3021139999999995	2.935589	10.247414	10.105897	1.283034	1.3166069999999999	1.2359229999999999
chr10	6618148	6624178	ENSG00000065675	*	4.999113	4.4132060000000015	3.42193	3.62932	2.295989	7.640608	7.407361	1.313239	1.372878	1.311468
chr10	8095073	8100493	ENSG00000107485	*	9.520439	8.027686	5.530627	5.943132	3.6956059999999997	14.548997	14.520006	1.439219	1.4469049999999999	1.33921
chr10	11204778	11209871	ENSG00000048740	*	3.02583	2.644297	2.622035	2.2546980000000003	1.574077	2.867292	3.2784949999999995	1.338897	1.400244	1.29331
chr10	13387895	13392281	ENSG00000086475	*	9.035717	7.5535190000000005	5.704377	6.194632	3.692947	16.908907	15.683301	1.361538	1.397786	1.3087540000000002
chr10	17268937	17273375	ENSG00000026025	*	9.658558	8.093383	4.9335520000000015	5.573497	3.4549019999999997	13.826286999999999	13.176096	1.398512	1.441881	1.295194
chr10	17684666	17688957	ENSG00000136738	*	6.287528	6.158481	6.250135	6.539969	3.9071480000000003	19.312226000000003	17.11816	1.341019	1.3886120000000002	1.328647
chr10	26726131	26731600	ENSG00000077420	*	3.206041	2.729886	2.4335970000000002	2.746656	1.798618	4.978073	4.759642	1.086811	1.112322	1.1773870000000002
chr10	27528719	27532979	ENSG00000107897	*	8.849502000000003	7.427778999999999	5.582523999999999	6.318401000000001	3.732104	17.173014000000002	15.579560999999998	1.338327	1.405741	1.277616
chr10	31606710	31610931	ENSG00000148516	*	14.292829999999999	10.903846000000001	6.523661	7.517616	4.7275589999999985	22.734184	20.332548000000003	1.451631	1.441789	1.320195
chr10	43890203	43894388	ENSG00000169813	*	6.4670510000000005	5.532389	3.8340919999999996	3.804795	2.6049230000000003	10.291622	9.602135	1.309569	1.352398	1.1891100000000001
chr10	43900300	43905939	ENSG00000169813	*	10.041832000000001	8.642064000000001	5.4135349999999995	6.010121	3.786922	17.635943	16.346134	1.376479	1.467899	1.301909
chr10	52381518	52385836	ENSG00000198964	*	13.057037	10.318641	5.625341000000001	6.792789999999999	4.3343310000000015	19.035472	17.557714999999998	1.34562	1.39551	1.275614
chr10	61663960	61668502	ENSG00000108091	*	8.818273999999997	6.951467999999999	4.887499	5.1725129999999995	3.474368	14.801306	13.588645000000001	1.266718	1.315346	1.262561
chr10	63656339	63665205	ENSG00000150347	*	4.421149	4.1344910000000015	4.181842	4.3595799999999985	2.616821	9.422667	8.892696	1.274431	1.318568	1.2398799999999999
chr10	65024606	65029675	ENSG00000171988	*	2.121843	2.198728	2.9052729999999998	2.6636800000000003	1.760377	4.834872	4.9543789999999985	1.283042	1.295304	1.260462
chr10	93556141	93560364	ENSG00000107854	*	6.26276	5.547218	4.0499170000000015	4.582025	2.948801	12.375867	11.293331	1.332929	1.352625	1.236183
chr10	94350505	94354836	ENSG00000138160	*	7.078722	6.462144	5.269757	5.947684	3.6127160000000003	16.136031	14.659096	1.390893	1.429053	1.268973
chr10	98063636	98070185	ENSG00000107447	*	1.401733	1.333593	1.559289	1.378283	1.160181	1.627459	1.6757490000000002	1.065177	1.066835	1.167646
chr10	101943395	101947885	ENSG00000107566	*	6.741585000000001	6.282948	4.950093	5.4077589999999995	3.4593059999999998	15.461641	14.162467000000001	1.319491	1.379307	1.302001
chr10	102105449	102110186	ENSG00000099194	*	7.518785	6.229838	4.3204769999999995	4.614723000000001	3.097544	12.795716	12.080017999999999	1.370049	1.387896	1.34372
chr10	103876602	103881497	ENSG00000198728	*	6.296998	5.260708	3.416462	3.6227160000000005	2.3271490000000004	8.837252000000001	7.927206	1.264568	1.311013	1.255521
chr10	104401488	104406898	ENSG00000171206	*	12.205644	9.542391	5.9980459999999995	6.8571800000000005	4.161772	17.500988	17.064942000000002	1.4489100000000001	1.5105650000000002	1.352223
chr10	111967008	111972336	ENSG00000119950	*	8.165225999999999	6.8460600000000005	4.852229	5.317129	3.057286	10.599046000000001	10.33608	1.296036	1.354534	1.228313
chr10	120965527	120969861	ENSG00000198873	*	8.192436	6.254013	4.260408	4.601806	3.017261	11.791352	10.953315	1.282035	1.306633	1.192213
chr10	124133499	124139298	ENSG00000107679	*	5.176519	4.1485449999999995	2.9285620000000003	3.228273	2.248526	8.358167	7.676599	1.056433	1.07892	1.162352
chr11	3009018	3014695	ENSG00000205531	*	7.700935	6.440418	4.8934510000000015	5.035018	3.25963	14.542720999999998	12.637539	1.335234	1.391216	1.316504
chr11	3858176	3863452	ENSG00000177105	*	6.747578	5.678977	3.9851620000000003	4.1072950000000015	2.750423	10.790171	10.209076	1.2723209999999998	1.308296	1.256816
chr11	3875194	3882469	ENSG00000167323	*	4.121734	3.606156	2.637255	2.648352	1.8793240000000002	5.8264830000000005	5.597118	1.271602	1.307164	1.240586
chr11	17297181	17302663	ENSG00000070081	*	5.255664	4.451073	3.6674269999999995	3.724188	2.3564849999999997	8.266221	7.752828999999999	1.329046	1.387274	1.272069
chr11	44586309	44591851	ENSG00000085117	*	3.599082	3.024766	2.323461	2.331084	1.711007	3.705508	3.4214589999999996	1.322003	1.375672	1.235182
chr11	57099635	57104295	ENSG00000149136	*	5.377831	4.579242	3.505119	3.5753269999999997	2.382211	8.934398999999997	8.201526000000001	1.22809	1.243278	1.250268
chr11	58909399	58913663	ENSG00000166801	*	6.543476	5.644151	4.847571	4.914033	3.154557	11.521281	10.830724	1.379795	1.386519	1.281404
chr11	62605436	62610325	ENSG00000133316	*	7.711842	6.473578	4.516358	4.289364	3.1428119999999997	14.321245999999999	13.101621000000002	1.293765	1.306802	1.21642
chr11	62620843	62625438	ENSG00000168003	*	6.779086	6.319857	5.924486	6.468632	3.696513	17.320022	15.635803	1.359473	1.404082	1.273626
chr11	65654251	65659252	ENSG00000172500	*	9.604632	7.70481	4.8064290000000005	5.573499	3.4219459999999997	13.775578	12.956171000000001	1.307586	1.387009	1.269692
chr11	67033314	67040190	ENSG00000173020	*	5.964047	4.703674	3.544525	3.095944	2.242097	7.6570100000000005	6.927817999999999	1.337998	1.368756	1.291151
chr11	72523585	72528298	ENSG00000168010	*	10.13601	8.397148999999999	5.414098	5.731776	3.6553459999999998	14.272789999999999	13.025565	1.369815	1.450433	1.354703
chr11	73690878	73695618	ENSG00000175567	*	5.954596	5.337431	3.8884160000000003	4.056498	2.532924	9.34784	9.075639	1.318289	1.32606	1.26504
chr11	128384209	128393809	ENSG00000134954	*	3.507544	3.203974	3.020384	2.775294	1.9382979999999999	5.271512	5.161716	1.312575	1.381484	1.311832
chr11	134142479	134147396	ENSG00000166105	*	4.242408999999999	3.557928	3.183734	3.077973	2.021558	6.156837	6.239934	1.1448129999999999	1.177075	1.162785
chr12	859310	864810	ENSG00000060237	*	8.594714999999999	6.835732000000001	4.7575090000000015	5.368885	3.2183770000000003	12.711575	12.172004	1.408963	1.427517	1.383604
chr12	4377837	4383375	ENSG00000118971	*	6.455228	5.489491	3.6873980000000004	4.220699	2.420753	8.258723	8.170269000000001	1.2088809999999999	1.246075	1.169809
chr12	6444177	6451973	ENSG00000067182	*	5.323494	4.787369	3.5218599999999998	3.3343849999999997	2.347897	8.336647	7.505812	1.3541809999999999	1.37596	1.2888540000000002
chr12	6711974	6717585	ENSG00000111642	*	6.436521	5.130568	3.637854	3.535328	2.517444	9.519216	8.751130999999999	1.322711	1.344263	1.282844
chr12	9909924	9914933	ENSG00000110848	*	1.91712	2.0299080000000003	2.545287	2.43352	1.6259709999999998	2.879397	3.164743	1.160583	1.142728	1.140463
chr12	10017555	10023221	ENSG00000110852	*	1.835534	1.8685310000000002	3.031457	2.694424	1.6410049999999998	3.7568940000000004	3.962534	1.144013	1.151934	1.140978
chr12	15108479	15116346	ENSG00000111348	*	2.795321	2.780728	3.0853639999999998	2.809313	1.9446259999999997	5.215186	5.113633	1.289323	1.346961	1.265368
chr12	27162435	27168636	ENSG00000064115	*	3.176512	3.04523	2.686288	2.688497	1.905312	5.520178	5.365725	1.248486	1.26108	1.260182
chr12	46118977	46126525	ENSG00000189079	*	8.14613	6.727233	4.929641	5.801743	3.4796400000000003	15.530694	13.931119	1.373212	1.415832	1.310964
chr12	46660107	46664397	ENSG00000111371	*	10.599276	9.19245	5.531409	6.69665	3.8585300000000005	18.436966	15.810903	1.480573	1.5813110000000001	1.4036899999999999
chr12	95944471	95949032	ENSG00000136014	*	2.532089	2.689897	2.858181	2.704575	1.822903	5.347314	5.612186	1.101851	1.096986	1.189275
chr12	98907400	98912625	ENSG00000120802	*	7.597237	6.185772	4.588213	5.022933	3.181526	13.574317	13.078697	1.418344	1.4760030000000002	1.317434
chr12	104849720	104855611	ENSG00000171310	*	10.431826	8.595492	5.59344	5.943846	3.814589	16.904007999999994	15.239173000000001	1.452727	1.5022950000000002	1.337977
chr12	107711730	107716269	ENSG00000151136	*	8.921213999999997	7.093472	4.462528	4.949349	2.9332510000000003	8.793921000000001	9.086114	1.250191	1.246716	1.207678
chr12	112277563	112282020	ENSG00000089022	*	8.919805	7.466492	5.757143	6.395316	4.058182	19.449273	17.567272	1.357429	1.399624	1.3041
chr12	120102659	120107095	ENSG00000111725	*	5.348122	4.719531	3.662523	3.856004	2.51357	9.963215	9.321524	1.222214	1.245357	1.210428
chr12	122063671	122068073	ENSG00000182500	*	8.958683	7.1727479999999995	4.6581980000000005	5.123948	3.399542	13.928032	13.506329999999998	1.330196	1.3691229999999999	1.2840559999999999
chr12	122515818	122521333	ENSG00000175727	*	6.970053999999999	5.688467	3.99556	4.009432	2.622985	10.434492	9.467842	1.285695	1.372441	1.310503
chr12	125397964	125403213	ENSG00000150991	*	7.825308000000001	6.830005	4.612126	5.473306	3.290971	13.330203	11.960375	1.283364	1.262446	1.262817
chr13	22243408	22250174	ENSG00000102678	*	9.388255000000001	7.697710000000001	5.0559400000000005	5.793233	3.5438199999999997	14.15431	13.585182999999999	1.1340540000000001	1.138293	1.149973
chr13	31037216	31041754	ENSG00000189403	*	7.892056	6.49437	4.482565	5.07979	3.145994	15.305464	12.932957	1.3472709999999999	1.395933	1.24447
chr13	46752500	46757221	ENSG00000136167	*	2.6763	3.053002	3.9496300000000004	3.85995	2.455882	8.926916	8.318921000000001	1.3367069999999999	1.373019	1.298951
chr13	48875720	48880260	ENSG00000139687	*	8.779181000000001	7.781005	5.275169	5.9698080000000004	3.8084830000000003	18.044663	16.095019999999998	1.349189	1.353152	1.3154370000000002
chr13	51481518	51491520	ENSG00000136104	*	4.290671	3.828135	3.2841129999999996	3.230322	2.076179	6.8096	6.619959	1.258344	1.28489	1.275503
chr13	74706589	74710887	ENSG00000118922	*	13.551751999999999	10.531789999999999	6.222399	7.134982000000001	4.633031	21.294759	19.620051999999998	1.383273	1.43658	1.320281
chr13	79977536	79981796	ENSG00000139746	*	8.399014999999999	7.108650999999999	5.889386	6.492432	4.0417570000000005	19.731433	17.481879	1.394936	1.453844	1.300922
chr13	97874030	97878285	ENSG00000139793	*	2.75942	2.702586	3.412609	3.033397	1.9307150000000002	5.237856	5.780694	1.15439	1.180663	1.19943
chr13	100630696	100635233	ENSG00000043355	*	8.465579	6.654225	3.951764	4.099234	2.6572310000000003	9.394916	8.974799	1.045862	1.070283	1.096855
chr13	111564293	111569003	ENSG00000088448	*	12.254042	9.026551	5.748295	6.508078	4.186616000000001	20.740331	18.281416	1.351539	1.3853209999999998	1.2716399999999999
chr13	111836402	111842334	ENSG00000102606	*	1.559138	1.545398	1.659434	1.291974	1.108293	1.280672	1.282094	1.134624	1.152089	1.140304
chr13	114894206	114898674	ENSG00000185989	*	5.353839	4.295547	2.814482	2.813156	1.961797	4.6464360000000005	4.750108	1.299849	1.365189	1.289862
chr14	23586174	23590493	ENSG00000092067	*	2.018768	1.8519970000000001	1.6779080000000002	1.506484	1.202407	1.7690169999999998	1.787061	1.067044	1.068949	1.136971
chr14	54419895	54424386	ENSG00000125378	*	5.545965	4.787941	3.369168	3.779902	2.2552369999999997	7.040808	6.6783399999999995	1.050225	1.0469760000000001	1.124981
chr14	56584209	56588377	ENSG00000139946	*	10.172402	7.813553999999999	5.138169	5.803272	3.6719690000000003	17.243394	15.404986	1.4751	1.524729	1.311008
chr14	60557310	60562457	ENSG00000126773	*	5.2211419999999995	4.7035610000000005	4.400029	4.683382	2.902266	11.592711	10.610819000000001	1.2832780000000001	1.31805	1.258887
chr14	69257992	69263293	ENSG00000185650	*	7.745624	6.250008	4.560727	5.444529	3.115236	11.676872999999999	11.963208999999999	1.4352479999999999	1.4496440000000002	1.338771
chr14	74218703	74227667	ENSG00000156030	*	4.996218	3.8088580000000003	3.012885	2.913487	1.992937	5.61221	5.393413	1.267551	1.318751	1.225595
chr14	74250900	74255540	ENSG00000156030	*	6.89985	5.592347	4.1403219999999985	4.45734	2.7626009999999996	10.483665	10.113026	1.314384	1.332243	1.277158
chr14	90081139	90086301	ENSG00000053254	*	3.6606989999999997	3.220573	3.191199	3.542104	2.0371170000000003	6.748728	6.449773	1.267146	1.324136	1.2315
chr14	91881603	91885988	ENSG00000015133	*	8.551630000000001	7.186032000000001	4.7442030000000015	5.300848	3.2431200000000002	13.857495000000002	12.878944	1.3239370000000001	1.42406	1.284389
chr14	95998880	96003330	ENSG00000182512	*	9.216202000000001	7.859325	5.432479	5.9410050000000005	3.841271	17.687427	15.539917	1.411753	1.4332559999999999	1.321587
chr14	99730942	99739156	ENSG00000127152	*	6.323182	5.166651	4.0937019999999995	3.9068	2.6888400000000003	10.100186	9.430516	1.2549	1.296813	1.242183
chr14	100531152	100538604	ENSG00000196405	*	1.8972220000000002	1.8088849999999999	2.164539	1.6638929999999998	1.261291	1.559856	1.670734	1.191668	1.246458	1.178248
chr14	103798522	103802798	ENSG00000100664	*	12.021908999999999	9.122682000000001	5.954728	6.663252000000001	3.9180589999999995	20.413075	17.594925	1.400727	1.411959	1.301349
chr14	105218032	105224266	ENSG00000184990	*	8.519528000000001	6.914664	4.570163	4.4891640000000015	3.089905	12.938979	11.547553	1.2433100000000001	1.230911	1.210977
chr15	45489629	45493997	ENSG00000138606	*	8.249692999999999	7.445775	6.12442	6.950177	3.987775	16.858190999999998	15.764581	1.290314	1.320839	1.23295
chr15	50644723	50649920	ENSG00000104064	*	8.929903	7.150684	5.2073849999999995	6.081780999999999	3.619731	18.018829999999998	15.981986	1.425419	1.467971	1.323399
chr15	58300211	58307106	ENSG00000128918	*	1.5499	1.5046460000000002	2.155571	1.743306	1.286391	2.4898919999999998	2.523247	1.084295	1.096845	1.164004
chr15	60881247	60885500	ENSG00000069667	*	10.519772999999999	8.091414	5.257229	6.022216	3.684683	16.896517000000003	15.426706	1.341006	1.344438	1.274542
chr15	62349348	62354046	ENSG00000129003	*	6.409623000000001	5.729991	4.538541	4.885214	3.0636099999999997	12.974155999999999	11.441775	1.234349	1.251974	1.228969
chr15	63480784	63485141	ENSG00000166128	*	5.364433	4.780001	3.5856	3.7253019999999997	2.442095	8.640108999999999	7.9871229999999995	1.229643	1.324347	1.243103
chr15	66992332	66997867	ENSG00000137834	*	9.13945	7.379353999999999	4.64425	5.079756	3.188126	12.386612	11.743149	1.240602	1.27349	1.214248
chr15	67356051	67361069	ENSG00000166949	*	5.8698760000000005	4.3743859999999986	3.124848	3.461375	2.136915	6.483956	6.595246	1.330773	1.361817	1.2505700000000002
chr15	70386070	70394013	ENSG00000140332	*	8.872432	6.875700999999999	4.3439440000000005	4.967391	3.033481	12.330081	11.637293	1.3759620000000001	1.453393	1.294445
chr15	72518843	72525141	ENSG00000067225	*	8.905086	7.285518	5.162515	5.348418	3.393254	14.79072	13.332832000000002	1.326543	1.346517	1.302504
chr15	75072629	75078268	ENSG00000103653	*	8.206506000000001	6.814959	4.496044	4.6153650000000015	3.088311	12.906929	11.692476	1.356476	1.367391	1.249459
chr15	75742291	75749346	ENSG00000169375	*	12.726115	10.375739	6.04512	6.838433	4.463609	21.543414000000002	18.778304000000002	1.3886290000000001	1.454656	1.310107
chr15	79602748	79607139	ENSG00000166557	*	7.4510309999999995	6.2055050000000005	4.111969	4.509706	2.9535400000000003	12.781137	11.971662	1.195876	1.2387540000000001	1.2190860000000001
chr15	89163939	89168425	ENSG00000181026	*	5.744721	4.930572	3.8623879999999997	3.959136	2.653987	10.415086	9.324755	1.2159870000000002	1.228726	1.196766
chr15	89873040	89879809	ENSG00000140521	*	6.200916	5.047668	3.832086	3.591394	2.3747849999999997	8.535546	7.82867	1.24416	1.25248	1.238199
chr15	90117542	90121723	ENSG00000140534	*	7.140248	6.081734	4.0932580000000005	4.3589	2.867742	12.672325	11.113456	1.2935649999999999	1.348905	1.267335
chr15	90641963	90646309	ENSG00000182054	*	7.565360000000001	5.9541580000000005	3.921561	4.3731589999999985	2.824209	11.593356	11.204174	1.242351	1.286316	1.217465
chr15	93443136	93449897	ENSG00000173575	*	3.122046	3.1611860000000003	3.919085	3.5243889999999998	2.3127299999999997	7.951967999999999	8.014066999999999	1.345727	1.395585	1.313281
chr16	575354	579603	ENSG00000103326	*	13.411813	9.918523	5.993215	6.695863	4.2454540000000005	19.595956	17.002272	1.178919	1.2066139999999999	1.158039
chr16	637400	641567	ENSG00000197562	*	12.926556	9.943478	5.403096	6.483853	4.1984699999999995	19.404377	17.232997	1.183899	1.180988	1.111743
chr16	1358155	1362683	ENSG00000103275	*	9.180922	7.225144	5.06323	5.286432	3.3439980000000005	14.939416	12.577747	1.13749	1.18004	1.142108
chr16	2800790	2805339	ENSG00000167978	*	9.072650999999999	7.854191999999999	5.526888	5.8550699999999996	3.685808	16.274798999999998	14.636426	1.1840000000000002	1.240689	1.1332229999999999
chr16	9051950	9057242	ENSG00000187555	*	6.158365	5.0660680000000005	4.3580570000000005	4.14839	2.5953660000000003	10.100521	9.423866	1.1001729999999998	1.116801	1.110832
chr16	30074811	30079213	ENSG00000149925	*	11.649953	8.963799	5.540366000000001	6.050199	4.030687	17.579894	16.031914	1.393542	1.436417	1.287955
chr16	30194044	30199100	ENSG00000102879	*	10.185823	8.662934	5.067177	5.295715	3.597257	15.524113	13.092983	1.398405	1.4155659999999999	1.286497
chr16	31189876	31194108	ENSG00000089280	*	10.315482000000001	8.551148000000001	5.1954519999999995	5.937178	3.610435	15.982439999999999	14.423445000000001	1.4760149999999999	1.480395	1.3942940000000001
chr16	54960692	54966310	ENSG00000176842	*	11.314557	8.93469	5.65256	6.318318	3.9499809999999997	18.438235	16.803309	1.420018	1.457301	1.327183
chr16	67594588	67598867	ENSG00000102974	*	10.975802999999999	8.526871	5.3108580000000005	6.158836	3.990307	19.581095	17.707122000000002	1.428795	1.437952	1.30485
chr16	85643645	85650587	ENSG00000131149	*	9.544584	6.8847119999999995	4.37604	4.715781	3.111985	10.831433	10.526956	1.309158	1.367448	1.222302
chr16	88518923	88523296	ENSG00000179588	*	6.6912910000000005	4.990315	3.2873919999999996	3.2703580000000003	2.297918	5.64625	5.413722	1.167865	1.167826	1.125773
chr16	88847200	88852630	ENSG00000103335	*	9.764705000000001	6.972424	4.457585	4.997741	3.2127950000000003	13.147104	12.333219999999999	1.165915	1.171173	1.156605
chr16	89159348	89174273	ENSG00000176715	*	4.2789920000000015	3.833361	2.911889	2.7926960000000003	1.978887	5.483028	5.330169000000001	1.0492059999999999	1.065787	1.08701
chr17	2301871	2306093	ENSG00000070444	*	12.627393	9.956462	5.707631	6.613957000000001	3.8670720000000003	16.302293	15.121255	1.352608	1.437149	1.312909
