chrom	start	end	name	strand	Jurkat_DMSO_H3K4me3	Jurkat_OCIR_H3K4me3	Jurkat_PM_H3K4me3	Jurkat_RY_H3K4me3	Jurkat_DMSO_24H_H3K4me3	Jurkat_PBIT_5H_H3K4me3	Jurkat_PBIT_24H_H3K4me3	Loucy_DMSO_24H_H3K4me3	Loucy_PBIT_5H_H3K4me3	Loucy_PBIT_24H_H3K4me3
chr1	3527245	3528120	Jurkat_peak_181	.	9.719861	6.384116000000001	4.204427	4.4461309999999985	2.812284	8.985551000000003	9.105556	1.24356	1.261925	1.138918
chr1	3540362	3542554	Jurkat_peak_183	.	12.682313	10.392827	5.186994	6.026806	4.2030569999999985	19.496493	17.331182000000002	1.340336	1.380888	1.2562959999999999
chr1	3565586	3567022	Jurkat_peak_184	.	11.612921	9.027281	5.422796	6.077355000000001	3.9186419999999997	18.412293	16.347504999999998	1.299391	1.3211760000000001	1.294416
chr1	3689338	3689593	Jurkat_peak_192	.	2.339315	1.860628	1.502465	1.623225	1.307607	2.57781	2.375927	1.024532	1.028134	1.062489
chr1	3815601	3818147	Jurkat_peak_202	.	11.216136	8.860127	4.93742	5.653731	3.5467720000000003	15.310475	13.472207000000001	1.317191	1.357415	1.228424
chr1	6294466	6296851	Jurkat_peak_246	.	11.320715	9.029503	5.872701	6.673038	4.1986360000000005	20.836673	19.00359	1.259269	1.336627	1.193499
chr1	6319688	6320976	Jurkat_peak_247	.	12.195862	9.614434	4.808185	6.1299660000000005	3.7780410000000004	15.402957	13.879923999999999	1.05866	1.074635	1.0763719999999999
chr1	6418335	6420340	Jurkat_peak_253	.	2.74438	2.180318	2.3020810000000003	1.515616	1.193195	1.307663	1.35939	1.068706	1.1047200000000001	1.10533
chr1	6445020	6445211	Jurkat_peak_254	.	1.272714	1.127443	1.18961	1.039456	1.016522	1.223683	1.098226	1.056171	1.125248	1.107226
chr1	6452046	6454662	Jurkat_peak_255	.	11.144011	8.341688000000001	5.364464	6.0102970000000004	3.972993	17.389082000000002	15.837409	1.29293	1.360543	1.2358799999999999
chr1	6479794	6480026	Jurkat_peak_257	.	10.753347	6.756883	4.122032	4.972073	2.928288	7.056749000000001	8.970831	1.0414940000000001	1.0105540000000002	1.1602629999999998
chr1	6485054	6485179	Jurkat_peak_260	.	9.593596	5.172832	3.851328	3.9778059999999997	2.577611	11.841645	11.322549	1.00752	1.050538	1.032278
chr1	6549978	6552023	Jurkat_peak_266	.	10.193456	7.726818	4.8994490000000015	5.516665	3.27927	14.023364	13.127193	1.3435290000000002	1.468589	1.251843
chr1	6557057	6557385	Jurkat_peak_267	.	6.295277	5.052066	3.199639	3.5020019999999996	2.233404	7.451726	7.4509240000000005	1.205792	1.307636	1.139049
chr1	6612703	6615168	Jurkat_peak_271	.	11.440907000000001	9.102210000000001	5.705509999999999	6.563753	4.1068940000000005	21.535708	18.144697	1.2903360000000001	1.3396780000000001	1.297383
chr1	6639395	6641383	Jurkat_peak_272	.	10.7003	8.510401	5.0803400000000005	5.430239	3.8644589999999996	16.394953	14.121979000000001	1.2616020000000001	1.295981	1.20221
chr1	6684714	6686572	Jurkat_peak_277	.	11.252778	8.80119	4.955506	5.951308	4.090455	19.158476999999998	16.457411999999998	1.283971	1.3244	1.262566
chr1	6760453	6762387	Jurkat_peak_283	.	14.891233999999999	11.191326	7.022749	7.945154	4.979214	26.994753000000003	23.163389000000002	1.355185	1.438004	1.277256
chr1	6845476	6846995	Jurkat_peak_285	.	10.350369	7.7919	4.524367	5.1466	3.5037339999999997	16.097468	13.086946000000001	1.3036020000000001	1.394992	1.2708979999999999
chr1	7830510	7832608	Jurkat_peak_307	.	12.390269	9.982358	5.8451319999999996	6.641931	4.569154	22.179026999999998	20.4236	1.28206	1.345528	1.266319
chr1	8085706	8086494	Jurkat_peak_314	.	14.077557999999998	9.467982000000001	5.83142	6.275458	4.0692020000000015	18.367967	16.71792	1.033194	1.059847	1.1840700000000002
chr1	8482483	8484828	Jurkat_peak_323	.	4.9637220000000015	3.953327	3.416564	3.061081	1.895792	4.52571	4.3256169999999985	1.363025	1.360401	1.279191
chr1	9187295	9189224	Jurkat_peak_346	.	8.905721	6.5380709999999995	4.3460079999999985	4.590677	2.91879	10.802256	10.238725	1.119545	1.170535	1.205271
chr1	9294030	9296192	Jurkat_peak_353	.	7.6291080000000004	6.259335	3.819617	4.846547	2.72927	11.176523	9.743046000000001	1.256065	1.310202	1.235096
chr1	9352377	9354614	Jurkat_peak_362	.	9.318882	6.846121000000001	4.034235	4.920349	3.2161150000000003	12.652933	12.586602000000001	1.365997	1.340115	1.316871
chr1	9599100	9601048	Jurkat_peak_379	.	13.170214000000001	10.390577	5.749621	6.7563509999999996	4.358297	22.149532999999998	19.79133	1.389055	1.378042	1.267267
chr1	9648849	9650755	Jurkat_peak_382	.	11.330484	8.108229999999999	5.093317	6.42195	3.838289	17.967697	15.018831	1.3492979999999999	1.434148	1.367907
chr1	9711230	9713020	Jurkat_peak_386	.	11.179425	8.063458	4.909139	5.916938	3.620456	14.092908	13.819779999999998	1.126121	1.096027	1.160352
chr1	9882403	9884063	Jurkat_peak_393	.	15.209976000000001	11.276403	6.820353999999999	7.599763	5.180688	26.71375	24.265772	1.413353	1.4722309999999998	1.413998
chr1	9968880	9970372	Jurkat_peak_402	.	10.075975999999999	7.554175	5.233281	5.616613	3.4109339999999997	16.666611	13.260322	1.292346	1.417665	1.331289
chr1	10002355	10004056	Jurkat_peak_405	.	12.328755000000001	10.640485	8.376432999999999	9.200981	5.40989	26.886109	24.764307000000002	1.446435	1.472062	1.398645
chr1	10058042	10058182	Jurkat_peak_407	.	3.026886	2.381975	1.699828	1.90477	1.437203	3.777537	2.481425	1.083579	1.030432	1.165622
chr1	10092283	10094851	Jurkat_peak_409	.	7.388269	6.324787000000001	5.00546	5.014972	3.3422059999999996	13.893975	11.769209	1.283973	1.331517	1.302778
chr1	10269658	10272056	Jurkat_peak_415	.	14.936074	11.398775	6.261029	7.605742	5.040644	25.219175	23.173826000000002	1.371613	1.4524	1.335402
chr1	10458178	10460654	Jurkat_peak_418	.	14.811844	11.99612	6.92444	8.248759	5.271861	25.643878	22.554913	1.408068	1.372741	1.308335
chr1	10489741	10491834	Jurkat_peak_419	.	9.880274	9.000891000000001	5.467696	6.2405230000000005	4.031009	17.395406	15.470001000000002	1.303718	1.32987	1.312269
chr1	10531358	10533463	Jurkat_peak_422	.	8.286121000000001	7.298666000000001	5.393954	5.80316	3.449447	14.788785999999998	14.397945000000002	1.227329	1.244843	1.269097
chr1	10534309	10536683	Jurkat_peak_423	.	9.582638000000001	7.8458429999999995	5.304212000000001	5.906629	3.8464769999999997	17.516063	15.191582999999998	1.265249	1.303366	1.259732
chr1	10855178	10855387	Jurkat_peak_438	.	1.758919	1.8208119999999999	1.304401	1.282119	1.1693790000000002	1.6678240000000002	1.313958	1.094059	1.162026	1.086262
chr1	11118642	11120107	Jurkat_peak_454	.	22.587765	16.085739	8.744137	10.273444	6.678195	35.877209	31.761491999999997	1.3878709999999999	1.460494	1.274538
chr1	11158482	11160413	Jurkat_peak_456	.	11.373211	9.012551	6.356425	6.964183	4.208565	21.075445000000002	18.087422	1.390558	1.435198	1.26478
chr1	11321181	11323478	Jurkat_peak_462	.	9.430784	7.589208999999999	5.784061	6.203298	4.048274	18.736148999999997	15.984917999999999	1.297883	1.34705	1.267527
chr1	11333191	11334422	Jurkat_peak_464	.	15.390148000000002	12.211392	7.438235000000001	8.479755	5.546086	24.912687	23.67556	1.467631	1.592784	1.2558209999999999
chr1	11538545	11540062	Jurkat_peak_474	.	10.306713	8.385416000000001	4.531093	5.061832	3.235534	12.072569999999999	10.961438000000001	1.2519639999999999	1.242853	1.210621
chr1	11714566	11716093	Jurkat_peak_480	.	8.015865	5.464075	3.969046	4.190373999999999	2.941021	12.102426	10.070207	1.1426530000000001	1.154834	1.186598
chr1	11724001	11724989	Jurkat_peak_481	.	10.419655	6.9790149999999995	4.347506	5.483827	3.400895	14.377913000000001	13.983481	1.190803	1.286614	1.154563
chr1	11750289	11752341	Jurkat_peak_485	.	9.068144	6.5565240000000005	3.811178	4.778918	2.8903529999999997	12.468715	12.417386	1.390424	1.4345700000000001	1.303276
chr1	11795773	11797416	Jurkat_peak_492	.	9.842742	8.278165000000001	5.371564	5.957402	3.666339	14.510523000000001	13.90789	1.214758	1.255033	1.139665
chr1	11907706	11907853	Jurkat_peak_500	.	1.321208	1.1478469999999998	1.085788	1.028299	1.0103090000000001	1.059728	1.149215	1.0399100000000001	1.042142	1.151134
chr1	11984560	11985441	Jurkat_peak_506	.	3.828265	3.3481730000000005	3.346146	2.578468	1.903704	4.090580999999999	4.339652	1.226615	1.2946600000000001	1.301626
chr1	11994011	11995567	Jurkat_peak_508	.	5.888239	4.520754	3.049116	3.3862099999999997	2.349257	7.858769000000001	7.589521	1.275458	1.259002	1.263898
chr1	12039690	12041694	Jurkat_peak_512	.	11.482137	8.766081	5.8590919999999995	6.642545	4.150995	19.233491	16.702856	1.27517	1.3522049999999999	1.270656
chr1	12078634	12080713	Jurkat_peak_513	.	12.149474	10.139855	5.703978	6.616961	4.5019740000000015	20.515992999999998	17.816339000000003	1.3143770000000001	1.316286	1.2823870000000002
chr1	12122948	12125028	Jurkat_peak_516	.	4.928883	4.2105690000000005	2.8229029999999997	3.247657	2.165459	6.268535	5.857577	1.222013	1.25326	1.185139
chr1	12289724	12291701	Jurkat_peak_527	.	14.184413000000001	10.310628999999999	5.865425	6.45308	4.279917	20.223065	17.831198999999998	1.343098	1.433977	1.357458
chr1	13838982	13839121	Jurkat_peak_558	.	1.152533	1.031966	1.259962	1.040337	1.036527	1.067724	1.305534	1.089194	1.091072	1.076058
chr1	14025964	14027686	Jurkat_peak_565	.	11.273256	8.335875999999999	5.062569	6.451308	3.874824	18.955323999999997	17.181155	1.39735	1.514138	1.308751
chr1	14075173	14077417	Jurkat_peak_568	.	10.149227999999999	7.535397	4.639234	5.731425	3.7727559999999998	18.048857	16.634703000000002	1.325595	1.38689	1.290642
chr1	15250154	15251803	Jurkat_peak_586	.	6.488358	4.698022	2.979042	3.26505	2.301564	9.036028	7.50362	1.029533	1.0452290000000002	1.1346969999999998
chr1	15479051	15480020	Jurkat_peak_597	.	12.591194999999999	9.366897	6.045675	6.554788	3.642326	12.661010000000001	13.422288	1.0640399999999999	1.093166	1.071102
chr1	15480203	15480493	Jurkat_peak_598	.	21.801328	15.208545999999998	8.506808	9.906381	5.900362	27.39842	24.815288	1.075947	1.093551	1.067628
chr1	15943148	15945648	Jurkat_peak_613	.	10.660024	8.8906	6.622787	6.858498	4.470691	22.61224	19.284974	1.363556	1.340701	1.329931
chr1	16010066	16012010	Jurkat_peak_616	.	11.752248	8.743321	5.280353	6.265630000000001	3.821912	18.933649	15.497897	1.307139	1.353327	1.2291969999999999
chr1	16301394	16303132	Jurkat_peak_628	.	12.21765	9.157308	5.539967	6.045597	4.178407	19.177916	17.444967000000002	1.316185	1.393346	1.26083
chr1	16375189	16375623	Jurkat_peak_629	.	3.066072	2.2702910000000003	1.8169509999999998	1.876486	1.339949	2.0751340000000003	2.635368	1.046267	1.050889	1.112502
chr1	16400109	16400757	Jurkat_peak_631	.	3.643183	3.2069650000000003	3.089195	2.599432	1.7612279999999998	3.7879669999999996	4.6559240000000015	1.027686	1.044928	1.122717
chr1	16562591	16564579	Jurkat_peak_639	.	8.221346	7.436704	4.704491	5.499855	3.366774	12.218163	11.778402999999999	1.276464	1.358168	1.264459
chr1	16693100	16695494	Jurkat_peak_646	.	11.070226	8.982393	6.0047440000000005	6.79335	4.4263900000000005	19.938794	18.078389	1.303712	1.378778	1.292826
chr1	16766658	16768476	Jurkat_peak_651	.	11.709147	9.816672	6.246487	6.791875999999999	4.389368	21.050966	17.589807	1.403824	1.4119700000000002	1.344025
chr1	16938581	16940970	Jurkat_peak_665	.	27.802646000000003	21.570251000000003	11.972455	13.388660999999999	8.895731999999997	44.654151	40.489359	1.590135	1.648737	1.516308
chr1	17247862	17249277	Jurkat_peak_696	.	6.1126309999999995	4.304689	4.015924	3.59968	2.383469	5.777501	6.491375	1.2031479999999999	1.180656	1.136399
chr1	17337104	17338935	Jurkat_peak_697	.	13.793434	10.10779	5.615376	6.4160699999999995	4.257039	19.084244	17.212646	1.386955	1.4785030000000001	1.255671
chr1	17379207	17380940	Jurkat_peak_700	.	9.366686999999999	7.829508000000001	5.267821	5.772764	3.99131	16.004196	13.58963	1.296168	1.332553	1.317076
chr1	19227846	19230214	Jurkat_peak_735	.	9.224466	7.655238000000001	5.283132	5.332218	3.509489	14.582243	13.218903	1.2971780000000002	1.304786	1.293798
chr1	19281230	19281376	Jurkat_peak_741	.	1.092627	1.099901	1.147281	1.004129	1.023755	1.183511	1.282574	1.101457	1.138863	1.232976
chr1	19637211	19639672	Jurkat_peak_760	.	12.308719	8.933551999999997	5.007948000000001	5.553525	3.9311019999999997	16.988832000000002	15.977598	1.356331	1.3917680000000001	1.3250110000000002
chr1	19809609	19812063	Jurkat_peak_777	.	12.039983	9.493489	5.675441	5.707031	4.367049	18.846672	17.338102	1.390309	1.504297	1.440321
chr1	19922565	19925077	Jurkat_peak_779	.	9.616100999999999	7.925362	5.7152650000000005	6.324318	3.8380919999999996	17.226845	16.069014000000003	1.264974	1.280355	1.231109
chr1	19970243	19970589	Jurkat_peak_780	.	6.746186	4.950976	3.135671	3.5144599999999997	2.1049	8.073566	6.030596	1.004824	1.032765	1.135801
chr1	19970857	19971796	Jurkat_peak_781	.	10.760710000000001	7.691327	4.233444	4.8461180000000015	3.052254	16.124313	13.123045999999999	1.0197100000000001	1.023156	1.035136
chr1	19991494	19991910	Jurkat_peak_784	.	10.237069	7.498692999999999	4.3182529999999995	5.039086	2.961359	12.186960000000001	10.553336	1.050178	1.051914	1.0591760000000001
chr1	20126031	20127041	Jurkat_peak_785	.	3.9834370000000003	2.885914	2.5590580000000003	2.423512	1.571005	3.262981	3.5499110000000003	1.418399	1.444181	1.315388
chr1	20208391	20210481	Jurkat_peak_787	.	10.210517999999999	8.296705000000001	5.098808999999999	6.029389	3.9764440000000003	19.376416	16.319663000000002	1.293787	1.318475	1.2381360000000001
chr1	20501209	20501338	Jurkat_peak_800	.	1.03909	1.094347	1.055146	1.051409	1.014169	1.382411	1.0636729999999999	1.027639	1.056184	1.189247
chr1	20618398	20618508	Jurkat_peak_808	.	1.3938270000000001	1.177381	1.4100709999999999	1.132088	1.039198	1.182677	1.008485	1.047441	1.014691	1.150433
chr1	20812253	20813706	Jurkat_peak_811	.	9.834894	7.068830999999999	4.255173	4.809880000000001	3.048455	12.141401	11.594791	1.220644	1.3229959999999998	1.195188
chr1	20833392	20835477	Jurkat_peak_813	.	11.205658	8.806414	6.729783	7.122188	4.633337	21.288669	18.927454	1.283042	1.344476	1.252694
chr1	20879077	20879348	Jurkat_peak_815	.	2.5501370000000003	2.1377330000000003	1.234461	1.515906	1.252725	1.9338810000000002	1.939935	1.0750520000000001	1.05123	1.075384
chr1	20959541	20961618	Jurkat_peak_818	.	9.737873	7.651508	5.486466	5.9264019999999995	3.8305010000000004	16.764803999999998	15.167492999999999	1.317848	1.3518860000000001	1.279069
chr1	21044036	21044151	Jurkat_peak_827	.	3.5816230000000004	3.7466129999999995	1.99607	2.2254430000000003	1.544202	2.290833	2.447162	1.068631	1.0491840000000001	1.107919
chr1	21057781	21059333	Jurkat_peak_830	.	11.715417	8.511758	4.758616	5.578193	3.416918	13.139304999999998	13.027985000000001	1.092247	1.165766	1.1245889999999998
chr1	21501824	21503833	Jurkat_peak_837	.	12.246253	9.296358	4.721337	6.000553	3.6737349999999998	16.722338999999998	14.321319	1.330115	1.392231	1.258415
chr1	21615973	21617573	Jurkat_peak_838	.	8.830221	7.075182000000001	4.198366	4.790833999999999	2.971006	11.199529	11.458692	1.186648	1.250211	1.180479
chr1	21766233	21767411	Jurkat_peak_850	.	2.330419	1.984629	1.9153669999999998	1.622545	1.3003790000000002	2.0817300000000003	2.27442	1.373409	1.3910200000000001	1.216561
chr1	21977783	21978093	Jurkat_peak_861	.	3.1135509999999997	3.003375	2.459002	2.3957930000000003	1.58725	3.063756	3.3765330000000002	1.0398889999999998	1.0390979999999999	1.114832
chr1	21995380	21996519	Jurkat_peak_863	.	9.736755	6.9192089999999995	4.680731	5.00251	2.8034030000000003	9.485427	9.354125	1.0574700000000001	1.047896	1.115553
chr1	22263157	22263617	Jurkat_peak_867	.	8.081265	6.419624	4.453376	4.714471	2.748041	11.556884	10.669128	1.021843	1.010646	1.1264610000000002
chr1	22378565	22380827	Jurkat_peak_874	.	12.216647	9.405315	5.527515	6.697781	4.6020210000000015	22.688071	20.895989	1.3516700000000001	1.38208	1.278011
chr1	22777830	22779660	Jurkat_peak_885	.	9.854080999999999	8.450623	6.356529	6.994824	4.1368529999999994	20.783359	17.114506	1.356099	1.4014010000000001	1.284389
chr1	23037480	23038919	Jurkat_peak_894	.	6.200943	4.6375899999999985	3.2489220000000003	3.525821	1.9805080000000002	8.850717	7.974742	1.0504209999999998	1.0512	1.125606
chr1	23493627	23495609	Jurkat_peak_900	.	9.978624	8.685630999999999	5.173938	5.939792	3.783321	15.528684	13.592715	1.3458139999999998	1.358919	1.355397
chr1	23693265	23693477	Jurkat_peak_908	.	1.0	1.099327	1.369111	1.09086	1.044583	1.143459	1.376878	1.107559	1.102908	1.1262370000000002
chr1	23810105	23811730	Jurkat_peak_916	.	10.641869	7.975230000000001	4.618073000000001	5.287212	3.4498279999999997	13.777753	12.991622999999999	1.192333	1.190158	1.2094770000000001
chr1	24017791	24020416	Jurkat_peak_945	.	7.853166000000001	6.668964	5.566914	6.098804	3.855782	19.746536	17.259233	1.377984	1.431486	1.307274
chr1	24103797	24106196	Jurkat_peak_952	.	11.788133	9.730425	7.29113	7.730617	4.98801	25.460588	21.934129000000002	1.366169	1.4255719999999998	1.323064
chr1	24125720	24128280	Jurkat_peak_954	.	12.609649000000001	10.105061	6.3479589999999995	6.599005	4.404029	21.111452	18.517483	1.288931	1.36183	1.259354
chr1	24150860	24152756	Jurkat_peak_957	.	9.587750999999999	8.236301000000001	6.280753	6.699908	4.02283	18.731142000000002	16.927794	1.309906	1.31795	1.272281
chr1	24193786	24195346	Jurkat_peak_960	.	12.158773	9.042763	5.6521349999999995	6.211578	4.0302799999999985	18.008119	16.689453	1.206238	1.252514	1.206649
chr1	24468170	24468305	Jurkat_peak_968	.	1.0233459999999999	1.02862	1.0	1.0	1.004629	1.311776	1.186678	1.036014	1.020858	1.141869
chr1	24513316	24514427	Jurkat_peak_972	.	9.544628	6.840988	4.487832	5.735226	3.421876	12.970057	12.138926	1.217511	1.2488	1.231552
chr1	24741681	24743894	Jurkat_peak_976	.	5.861084	5.6961059999999994	4.4481009999999985	5.2657940000000005	3.024506	11.157672	11.174756	1.261559	1.3727479999999999	1.213938
chr1	24827808	24830359	Jurkat_peak_983	.	9.155337	6.695583	4.930463	5.174077	3.4269550000000004	14.308959	13.247429	1.312776	1.374462	1.278368
chr1	24882675	24882855	Jurkat_peak_986	.	6.910156	4.838244	3.7237989999999996	2.933444	2.046264	5.131034	5.0446919999999995	1.0202579999999999	1.0346879999999998	1.157475
chr1	25071101	25073341	Jurkat_peak_993	.	10.926086999999999	8.570181999999999	5.439247	6.368821	3.9898010000000004	19.533123	17.109068	1.362576	1.38675	1.291731
chr1	25254973	25257430	Jurkat_peak_1000	.	6.3680449999999995	5.074712	3.2530419999999998	3.34988	2.132091	5.85086	5.656847	1.296743	1.410523	1.262681
chr1	25290029	25290665	Jurkat_peak_1004	.	1.154159	1.100998	1.080076	1.037965	1.009629	1.090516	1.166719	1.113267	1.153304	1.1286459999999998
chr1	25664786	25666218	Jurkat_peak_1028	.	13.611362	10.592426	7.132871000000001	7.396004	4.84282	25.701929	20.915754999999997	1.45403	1.538339	1.226333
chr1	25870000	25870944	Jurkat_peak_1034	.	18.141211	12.608398	6.851525	7.695107000000001	4.830992	21.235229999999998	21.053670999999998	1.16955	1.190177	1.19174
chr1	25943307	25944486	Jurkat_peak_1039	.	12.114333	8.922252	4.748111	5.457898999999999	3.080187	10.917492	10.126722000000001	1.14858	1.2178360000000001	1.1222459999999999
chr1	26126327	26127572	Jurkat_peak_1048	.	6.391394999999999	4.554754	3.064591	3.579846	2.272226	7.560822999999999	7.2253039999999995	1.089988	1.136843	1.1128120000000001
chr1	26184863	26186668	Jurkat_peak_1054	.	10.11694	8.559735	6.326772	6.847669000000001	4.1678630000000005	18.319132	16.464343	1.31823	1.260591	1.237963
chr1	26323119	26325322	Jurkat_peak_1069	.	4.575563	4.343496	3.846072	3.733047	2.540063	8.923717	9.187357	1.17908	1.2338959999999999	1.176332
chr1	26485290	26486278	Jurkat_peak_1085	.	1.372585	1.301903	1.3678629999999998	1.1612799999999999	1.086587	1.356016	1.370144	1.199792	1.256205	1.2326190000000001
chr1	26495962	26497529	Jurkat_peak_1088	.	11.693553	8.730279	5.886358	6.438089	3.9697459999999998	18.72085	16.54955	1.301603	1.361094	1.321365
chr1	26559982	26562142	Jurkat_peak_1089	.	11.186382	8.919317999999999	6.463467	7.040864999999999	4.4226160000000005	21.0928	18.026163	1.384708	1.37982	1.278347
chr1	26605439	26607828	Jurkat_peak_1091	.	9.224197	7.088678999999999	4.324182	4.81711	3.2309330000000003	13.350335000000001	11.516254	1.305915	1.335909	1.257139
chr1	26632100	26634055	Jurkat_peak_1093	.	8.654257999999999	7.601332000000001	5.395658999999999	5.984501	3.6360650000000003	14.347475	13.10567	1.272526	1.306601	1.220097
chr1	26644299	26644789	Jurkat_peak_1094	.	2.3738650000000003	1.860667	2.101874	1.457275	1.295454	1.928063	1.818526	1.3305790000000002	1.3868209999999999	1.332703
chr1	26758057	26759851	Jurkat_peak_1105	.	6.80647	6.846082000000001	5.8213230000000005	6.312371	3.7919370000000003	15.887657999999998	14.754663	1.301066	1.360035	1.271193
chr1	26855635	26857486	Jurkat_peak_1110	.	11.936244	9.183409	5.95581	5.899304	4.059647	16.488498	15.175179	1.262998	1.2935219999999998	1.327821
chr1	26871825	26873383	Jurkat_peak_1112	.	9.53305	8.006181	5.060696	4.9996540000000005	3.451369	13.025921	12.758980000000001	1.4195790000000001	1.4094799999999998	1.318206
chr1	27152522	27154619	Jurkat_peak_1128	.	9.351794	6.391406	3.7899410000000002	4.8124519999999995	2.853468	13.024775	9.398867	1.22053	1.2412	1.191797
chr1	27189969	27190269	Jurkat_peak_1132	.	1.3287280000000001	1.285111	1.510628	1.214328	1.086288	1.2060739999999999	1.196323	1.055966	1.116796	1.212803
chr1	27215289	27217735	Jurkat_peak_1134	.	11.260518	8.52252	5.280132	6.101563	4.089583	18.121337	16.358353	1.356476	1.32695	1.348135
chr1	27225580	27227832	Jurkat_peak_1136	.	7.882352	7.147145	5.7427529999999996	5.918927	3.7288370000000004	17.320797	14.995633999999999	1.376433	1.4236030000000002	1.322585
chr1	27247560	27249924	Jurkat_peak_1137	.	9.000632000000001	7.62735	5.506289	6.181887000000001	3.679647	17.323757	16.250746	1.3497	1.339648	1.23955
