chrom	start	end	name	strand	Jurkat_DMSO_H3K4me3	Jurkat_OCIR_H3K4me3	Jurkat_PM_H3K4me3	Jurkat_RY_H3K4me3	Jurkat_DMSO_24H_H3K4me3	Jurkat_PBIT_5H_H3K4me3	Jurkat_PBIT_24H_H3K4me3	Loucy_DMSO_24H_H3K4me3	Loucy_PBIT_5H_H3K4me3	Loucy_PBIT_24H_H3K4me3
chr1	154154379	154156605	ENSG00000143549	*	13.5022	11.355587	7.336798	8.459897999999999	5.002949	24.315799	20.664135	1.400007	1.442895	1.346658
chr1	154244220	154246390	ENSG00000143575	*	7.765173	7.06335	6.105103	6.172092	3.804756	16.40059	14.777185000000001	1.314719	1.3060120000000002	1.25607
chr1	154529595	154531095	ENSG00000160714	*	10.463575	7.993364	5.581911	6.208585	3.93961	18.814992999999998	16.509524	1.455726	1.449227	1.296393
chr1	154908133	154910605	ENSG00000163344	*	7.179950999999999	6.792317999999999	4.724381	5.25039	3.1565830000000004	10.695542	10.694573	1.315561	1.315766	1.25272
chr1	155530943	155531101	ENSG00000116539	*	1.5523559999999998	1.3117889999999999	1.492192	1.219025	1.1219139999999999	2.023743	2.364051	1.020617	1.0154969999999999	1.0349110000000001
chr1	156569848	156572366	ENSG00000160818	*	7.753004	7.085692	5.92927	6.756467999999999	3.9466349999999997	18.60663	16.671762	1.341147	1.395619	1.310899
chr1	160066514	160068591	ENSG00000162729	*	9.227913000000001	6.924588000000001	4.477018	4.399723000000001	3.17758	12.695919	11.934371	1.219041	1.267855	1.178472
chr1	160491599	160491822	ENSG00000162739	*	1.1277110000000001	1.065623	1.135577	1.118551	1.0631899999999999	1.352727	1.271227	1.08314	1.056767	1.270709
chr1	161122848	161125105	ENSG00000143222	*	6.655722	6.26081	5.7448879999999996	6.372603	3.584993	15.210041	13.896254999999998	1.317703	1.394816	1.298291
chr1	167690061	167692668	ENSG00000197965	*	11.392792	8.984335999999997	5.918205	6.8646009999999995	4.149517	20.49396	18.092826000000002	1.422102	1.4235790000000001	1.348283
chr1	171810092	171811611	ENSG00000197959	*	14.328666	11.113246	6.132244	7.218457000000001	4.379144	18.532984	16.9968	1.134527	1.143157	1.157018
chr1	173445189	173447611	ENSG00000117592	*	11.000372	8.681286	5.147551	6.078894	3.811686	17.730638	16.105555000000006	1.376549	1.318028	1.355528
chr1	180470161	180472756	ENSG00000135847	*	11.625943	9.407978	5.81581	6.913141	4.2159580000000005	19.320228	17.129918	1.4185510000000001	1.449486	1.362942
chr1	184020111	184022206	ENSG00000198860	*	7.627768	6.335991	4.949808	6.185637	3.529311	15.652431	14.852321	1.338286	1.340868	1.281498
chr1	200377920	200380251	ENSG00000162702	*	10.598192999999998	8.052086	5.033624	5.643007	3.741214	16.395194	14.397209	1.3346	1.4135959999999999	1.362002
chr1	214775833	214778353	ENSG00000117724	*	7.661478999999999	6.35775	5.07319	5.7919279999999995	3.532418	15.202701000000001	14.246960000000001	1.340554	1.433276	1.243853
chr1	217802812	217802940	ENSG00000092978	*	1.177281	1.033204	1.209675	1.039565	1.068592	1.4242920000000001	1.309185	1.082805	1.1469129999999998	1.149229
chr1	220261874	220262177	ENSG00000162813	*	2.187662	1.94298	1.8249229999999999	1.789828	1.254753	2.425548	2.572902	1.078358	1.114266	1.144285
chr1	220267409	220269019	ENSG00000067704	*	11.235505	8.45041	5.470758999999999	6.023495	3.9745199999999996	19.99762	16.454514	1.30601	1.372803	1.238234
chr1	246886781	246888951	ENSG00000143653	*	11.737212	9.460287	5.635274	7.272902	3.9940309999999997	19.093085000000002	18.268796	1.390822	1.462573	1.28236
chr10	12110380	12112436	ENSG00000181192	*	8.861477	6.8139710000000004	4.707943	4.748958	3.406803	15.646809	13.486637	1.216974	1.260551	1.249303
chr10	43132579	43134887	ENSG00000196693	*	7.609991	7.152682	4.910323	5.695441000000001	3.6177629999999996	15.003803	13.630258	1.316546	1.333493	1.224849
chr10	60144230	60146754	ENSG00000108064	*	9.765617	7.917260000000001	5.965342	6.323269	4.024835	17.775954000000002	15.862725	1.321715	1.324093	1.272888
chr10	64892529	64894814	ENSG00000148572	*	8.357367	6.684323	4.686965	4.9604370000000015	3.347978	14.610344	13.167288000000001	1.242749	1.262793	1.27823
chr10	70480366	70482543	ENSG00000060339	*	11.442492999999999	9.417784	5.899464	7.0602990000000005	4.317483999999999	21.820063	19.156868	1.389216	1.525184	1.3215459999999999
chr10	70660083	70662586	ENSG00000107625	*	9.911982	8.244775	6.065555000000001	6.647439	3.918132	18.883192	16.981747	1.359644	1.4089459999999998	1.359571
chr10	72163236	72165686	ENSG00000148730	*	9.80682	8.065233000000001	5.214214	5.305168	3.5945120000000004	15.911368	14.409889000000002	1.323058	1.435402	1.25328
chr10	72575009	72576772	ENSG00000166224	*	9.839819	7.741950999999999	4.8411240000000015	4.913139	3.682263	15.937295	14.425049	1.266483	1.299284	1.186678
chr10	75172485	75174837	ENSG00000138279	*	11.382811	9.818625	6.698891000000001	7.864960000000001	4.649106	21.604477	19.785120000000003	1.3556190000000001	1.452034	1.3202260000000001
chr10	82167467	82169467	ENSG00000122378	*	12.253193	9.465949	5.622655	6.348123	3.9380370000000005	17.828316	16.751573999999998	1.330198	1.406275	1.344742
chr10	91010702	91012161	ENSG00000107798	*	10.270109	8.294392	5.4269870000000004	5.732953	3.50306	15.545229	14.259642000000001	1.252405	1.27795	1.280078
chr10	96121134	96123241	ENSG00000173145	*	5.064042	5.029918	4.730761	4.774829	3.2415540000000003	13.052507	12.231653	1.273348	1.32712	1.2180600000000001
chr10	99893801	99895797	ENSG00000166024	*	10.061291	8.011875999999999	5.812994000000001	6.6270940000000005	4.051701	19.20136	16.761951999999997	1.3696709999999999	1.413027	1.272303
chr10	101987865	101988075	ENSG00000213341	*	1.364283	1.44042	1.610136	1.242592	1.095222	1.997828	1.611148	1.104185	1.139334	1.234692
chr10	103814209	103814454	ENSG00000120029	*	1.228276	1.219208	1.48305	1.088588	1.102917	1.389402	1.427836	1.1261459999999999	1.161604	1.297682
chr10	104191168	104193136	ENSG00000107874	*	11.126357	9.324553	5.589378	7.031313000000001	4.235562	18.71605	17.675152	1.334489	1.350411	1.319309
chr10	106014001	106016441	ENSG00000148834	*	8.514171000000001	6.377935	4.418265	5.216035	3.242496	14.583213	13.937139000000002	1.3208879999999998	1.312411	1.303402
chr10	131933744	131936297	ENSG00000108010	*	11.611272999999999	9.158321	5.745297	6.3121220000000005	4.386487000000001	20.435701	18.573554	1.280582	1.288234	1.215294
chr10	135185738	135187701	ENSG00000127884	*	8.339144000000001	6.081539	3.660085	4.467905	2.7518860000000003	10.432675	9.311833	1.203625	1.227492	1.151944
chr11	1783373	1785981	ENSG00000117984	*	10.656611999999999	8.706158	4.8237309999999995	5.567025	3.7009160000000003	16.000056999999998	14.332991	1.3964	1.36455	1.2917299999999998
chr11	3816527	3818817	ENSG00000110713	*	9.683842	8.252241999999999	6.1141309999999995	6.4788120000000005	4.1615720000000005	21.326543	19.319644	1.393322	1.382166	1.348678
chr11	8007889	8010339	ENSG00000175390	*	6.967942999999999	5.890781	5.3086150000000005	5.576998000000001	3.690065	16.826907000000002	15.119420000000002	1.261658	1.30377	1.271124
chr11	10771786	10774262	ENSG00000198730	*	10.110608000000001	8.438395	5.926888	6.768114999999999	4.2875890000000005	19.825139	17.548834	1.350534	1.388089	1.287006
chr11	45943826	45944554	ENSG00000165905	*	7.49207	4.945868	3.106681	4.057194	2.579019	10.046598	9.486410000000001	1.032858	1.025898	1.075487
chr11	47662602	47665144	ENSG00000109919	*	9.4476	7.73452	5.833183999999999	6.267098000000001	3.868015	17.739637	16.030524	1.261701	1.366627	1.255485
chr11	59521456	59523758	ENSG00000166900	*	12.627753	10.763739999999999	7.101567999999999	7.627700999999999	4.7292679999999985	20.417459	18.854277	1.186381	1.2396	1.245691
chr11	61348123	61348626	ENSG00000011347	*	11.520369	8.221172	4.674042	5.2316910000000005	2.99078	12.890128	9.667174000000001	1.008925	1.028088	1.03635
chr11	61519554	61520806	ENSG00000124920	*	6.723235000000001	5.127516	3.0028770000000002	3.496609	2.163043	7.655218	6.678772	1.020167	1.03841	1.059476
chr11	61657784	61659921	ENSG00000221968	*	12.429628999999998	9.328416	5.565301	6.172217	4.041341	16.844907	15.198323	1.245698	1.280913	1.320705
chr11	62444903	62445092	ENSG00000162191	*	1.2492219999999998	1.453325	1.6933280000000002	1.114837	1.0954700000000002	1.5876329999999998	1.4123709999999998	1.134711	1.134735	1.150516
chr11	66205276	66206771	ENSG00000174547	*	12.389434	9.71702	7.511614	7.937958999999999	4.799581	22.558467999999998	19.670552	1.411969	1.464389	1.295266
chr11	66443839	66444122	ENSG00000173914	*	1.356169	1.1390879999999999	1.463035	1.1885370000000002	1.067955	1.1775129999999998	1.3661	1.193275	1.268302	1.3315219999999999
chr11	67211009	67212234	ENSG00000172725	*	5.133665000000001	3.990964	3.016403	3.706568	2.240773	7.129055999999999	7.621813	1.064945	1.0582850000000001	1.125744
chr11	71497285	71499402	ENSG00000158483	*	5.9215230000000005	4.778116000000001	3.037224	3.3936839999999995	2.479003	8.676517	8.390803	1.208265	1.21321	1.133508
chr11	75272473	75274430	ENSG00000149257	*	10.008614999999999	8.064149	5.146916	5.809152	3.4215720000000003	12.357933000000001	12.413975	1.2178799999999999	1.240501	1.2364700000000002
chr11	105891554	105893940	ENSG00000170903	*	8.016506	6.249642	5.1514809999999995	5.716709	3.508654	16.116122	14.568822	1.306999	1.273733	1.252239
chr11	115373566	115376016	ENSG00000182985	*	7.196102000000001	5.760162	3.7059370000000005	4.234554	2.7576259999999997	9.705318	8.901667	1.045193	1.046632	1.1678110000000002
chr11	118229660	118231566	ENSG00000110344	*	5.529029	5.459009	5.494966000000001	5.576351	3.478909	15.718335999999999	13.985489999999999	1.301035	1.362067	1.317531
chr11	119076180	119078367	ENSG00000110395	*	11.319422	8.583135	4.856765	5.578151	4.0983019999999994	18.525276	16.161391000000002	1.345812	1.389349	1.311692
chr11	119204638	119206966	ENSG00000173456	*	7.699217	6.120654	4.171513	4.827433	3.226524	13.183848000000001	11.813458	1.326399	1.344395	1.27546
chr12	6861196	6863397	ENSG00000089693	*	11.960834	9.985866	5.79546	6.4794730000000005	4.264622	17.83049	16.782398	1.375723	1.382456	1.255596
chr12	22198942	22200486	ENSG00000111726	*	12.171317	9.616389999999999	6.100558	6.771795	4.370405	21.775347	19.184072	1.4127610000000002	1.425578	1.356915
chr12	31881250	31883182	ENSG00000151743	*	4.119567	3.4963290000000002	2.876268	3.227736	2.038597	6.778668	6.080504	1.2897530000000001	1.313926	1.2369649999999999
chr12	48356830	48359123	ENSG00000134291	*	7.059811	5.902949	4.4023629999999985	4.7741349999999985	3.0272229999999998	11.848025	10.338911999999999	1.282677	1.2869059999999999	1.2498850000000001
chr12	50478057	50480559	ENSG00000066117	*	8.664268	6.9769179999999995	5.215286	5.5737879999999995	3.437645	14.371070999999999	12.631944	1.305617	1.3364850000000001	1.1867159999999999
chr12	51402616	51403631	ENSG00000110911	*	1.601877	1.370909	2.160805	1.6496380000000002	1.235121	1.7119080000000002	1.760139	1.064618	1.109642	1.196693
chr12	51475689	51477855	ENSG00000110925	*	9.729322	7.816635000000001	5.634618	5.746924	3.728247	16.951107999999998	14.847487	1.333647	1.343769	1.2778120000000002
chr12	51565528	51567393	ENSG00000135457	*	5.509412	4.6363400000000015	3.696314	3.7670489999999996	2.488121	9.683197	8.194963000000001	1.0774	1.083855	1.164748
chr12	53773779	53775426	ENSG00000185591	*	6.450143	5.36116	3.6407160000000003	3.9522489999999997	2.841239	10.624778	9.472488	1.259382	1.280609	1.257442
chr12	54068452	54070465	ENSG00000135390	*	7.12418	6.0123940000000005	4.886099	5.3347739999999995	3.1573700000000002	12.443728	11.941391000000001	1.3573959999999998	1.356396	1.269065
chr12	56545162	56547601	ENSG00000196465	*	7.407255999999999	6.584736	5.252212999999999	5.518861	3.415806	14.575351000000001	12.225789	1.2789780000000002	1.350437	1.269185
chr12	58087091	58089163	ENSG00000135506	*	7.879797999999999	6.6148419999999994	5.162975	5.630761	3.498871	15.085714000000001	12.766575	1.265787	1.272826	1.274443
chr12	95396230	95398413	ENSG00000184752	*	6.2086809999999995	5.653322	4.730226	4.962061	3.229004	14.013564	12.04804	1.224708	1.313264	1.238917
chr12	97300197	97302605	ENSG00000139350	*	9.683812	7.599862	5.556719999999999	6.33199	4.072716000000001	18.812526000000002	16.68666	1.376457	1.400584	1.257422
chr12	107485887	107488482	ENSG00000008405	*	14.048273000000002	11.63268	6.739921000000001	7.861819000000001	4.795635	22.525883	20.696839	1.3553309999999998	1.501731	1.3323180000000001
chr12	108078510	108080485	ENSG00000136045	*	8.940290000000003	8.225309	6.3015550000000005	6.566526	4.100308999999999	19.848575	17.638925	1.403972	1.433424	1.323117
chr12	109489913	109492003	ENSG00000135093	*	10.576461	8.26493	5.480376000000001	6.034553	4.081644	16.845785	14.907561	1.303883	1.391112	1.211598
chr12	109529624	109531739	ENSG00000189046	*	4.223781	4.290615	3.5619419999999997	3.723447	2.408052	7.934017999999999	8.097649	1.209481	1.243327	1.188764
chr12	117626730	117628832	ENSG00000135108	*	11.948171	9.486754	5.945208	6.472323	4.1512150000000005	20.352184	16.302806	1.339133	1.436941	1.335059
chr12	123008695	123010373	ENSG00000111011	*	2.943483	2.816106	3.686354	3.176789	2.1126050000000003	7.012011	7.198536	1.332947	1.5001870000000002	1.2650430000000001
chr12	124116844	124117219	ENSG00000111361	*	2.667437	2.370854	2.691998	2.1763619999999997	1.749499	4.6647989999999995	4.60463	1.1526	1.146652	1.091931
chr12	133562369	133564150	ENSG00000198393	*	11.184177	9.231996	6.521105	6.7492220000000005	4.320759	19.153755	17.474316	1.386544	1.4516959999999999	1.384064
chr13	34391505	34393126	ENSG00000133119	*	10.26126	9.109971	7.4798789999999995	8.624707	5.319032	28.777644	24.745656	1.314211	1.337193	1.282901
chr13	44360129	44361825	ENSG00000120658	*	21.081075	15.743823999999998	7.87068	9.657096000000001	5.842688	31.575938	27.824632	1.26195	1.283575	1.206941
chr13	47370044	47371954	ENSG00000139684	*	11.784823	10.336638	6.458487	7.949769	4.4709970000000006	22.263414	20.28023	1.221969	1.2010120000000002	1.242208
chr13	48667504	48669436	ENSG00000136146	*	11.493071	9.635609	6.606797	7.169345	4.723688	24.072413	20.923637	1.332937	1.400842	1.272547
chr13	53028394	53030864	ENSG00000136108	*	9.457533999999999	7.531123	5.886165	6.762624000000001	3.952553	18.308723	16.406765999999998	1.404177	1.440283	1.3042040000000001
chr13	53190515	53192604	ENSG00000139675	*	7.753541	6.867549	5.850723	6.422926	3.619989	15.769092	14.164475	1.281577	1.281366	1.211797
chr13	96328172	96330664	ENSG00000102580	*	12.073714	9.687748	6.267462	7.093226	4.4489459999999985	21.546405	18.650525	1.4263370000000002	1.4356879999999999	1.275203
chr13	101240251	101241418	ENSG00000134864	*	8.680598	6.812161	4.218013	5.356426	2.964416	14.153475	13.308269000000001	1.263747	1.192485	1.233351
chr13	115000238	115001741	ENSG00000130177	*	11.207386999999999	8.093216	5.578308	6.634252	4.205579	19.349629	17.64485	1.352013	1.379484	1.367976
chr14	23820897	23822299	ENSG00000092096	*	9.471259	7.138196000000001	4.687078	4.472715	2.951917	9.782086999999999	9.299919000000001	1.090211	1.126584	1.1693200000000001
chr14	39638571	39640418	ENSG00000182400	*	10.24897	8.934728999999999	6.29659	7.375236	4.4358140000000015	20.182073000000003	17.879966	1.372968	1.446466	1.324992
chr14	45552557	45555031	ENSG00000185246	*	6.397146	5.6778319999999995	4.606484	5.139111	3.1656310000000003	13.617857999999998	11.798053999999999	1.261426	1.267866	1.236083
chr14	53160817	53163130	ENSG00000197930	*	12.539182	9.970616	6.128005	6.862089999999999	4.4435139999999995	21.811754	18.993738	1.396375	1.474582	1.313084
chr14	53416574	53418792	ENSG00000073712	*	14.375909	10.522546	6.267901	7.402753	4.714759	25.623773	21.220487	1.345056	1.3758489999999999	1.266786
chr14	55737567	55739851	ENSG00000178974	*	11.770278	8.413076	4.840241000000001	6.207825	3.896521	20.326446	18.290892000000003	1.35628	1.391575	1.3474030000000001
chr14	59654328	59656815	ENSG00000100592	*	12.820131	10.558411	6.659164	7.574321	4.845435	22.261753	19.047047	1.377675	1.385171	1.251339
chr14	93213830	93215627	ENSG00000100600	*	6.530928	5.842432	4.0874190000000015	4.5482239999999985	2.990414	10.829541	10.025526	1.059649	1.0760040000000002	1.129061
chr14	94594979	94596628	ENSG00000119632	*	5.323601	4.7317040000000015	3.815268	4.237793	2.539547	8.92838	8.531146000000001	1.191392	1.226413	1.1740629999999999
chr14	97263175	97265739	ENSG00000100749	*	8.624924	6.891839999999999	4.5225810000000015	5.095868	3.2829019999999995	15.585448000000001	13.952538	1.2381030000000002	1.316869	1.243293
chr14	101033427	101033546	ENSG00000183092	*	3.6243769999999995	3.0735069999999998	2.595707	2.364106	1.724668	4.182501	4.608067	1.1829020000000001	1.1864190000000001	1.112017
chr14	105485316	105487387	ENSG00000170779	*	13.573567	10.829951	6.865164999999999	7.73261	4.926812	25.622938	22.378113	1.514921	1.528442	1.362442
chr15	32907062	32907735	ENSG00000198826	*	1.973213	2.184525	1.682741	1.9060849999999998	1.6620130000000002	4.550555999999999	3.888379	1.0821399999999999	1.08961	1.0863610000000001
chr15	40452765	40455251	ENSG00000156970	*	6.7103720000000004	6.108392	5.187428	5.606521	3.3905440000000002	15.005826999999998	13.81129	1.374039	1.409674	1.304629
chr15	40762584	40764873	ENSG00000169105	*	9.533750999999999	7.107983	4.438858	4.987057	3.185092	13.241763	12.69633	1.370143	1.391094	1.260809
chr15	50977617	50980153	ENSG00000092439	*	11.015104	9.842047	6.285439	7.259831	4.5426199999999985	22.936632	19.364388	1.422991	1.423224	1.29675
chr15	52859224	52861729	ENSG00000128989	*	8.593809	7.271497999999999	5.312342	6.322347	3.858357	18.846479000000002	16.839281	1.352195	1.428452	1.350986
chr15	59948072	59948296	ENSG00000140307	*	1.177537	1.16257	1.143633	1.14534	1.064442	1.504302	1.196679	1.153383	1.195009	1.214779
chr15	64443834	64444470	ENSG00000157734	*	17.98634	12.697968	7.449012	8.685452	5.296939	23.17605	22.717456	1.043778	1.047662	1.167673
chr15	65822139	65824701	ENSG00000074696	*	10.727803999999999	8.810153999999999	5.157272	6.244421	3.711579	17.77465	16.153568	1.394775	1.42495	1.301513
chr15	69591140	69591475	ENSG00000137819	*	10.941632	6.820111	4.747517	5.496045	3.3347290000000003	14.546282000000001	12.206256	1.045717	1.075649	1.134161
chr15	74219414	74220865	ENSG00000129038	*	14.113510999999999	10.902455999999999	5.266321	6.499926	4.303523	20.266742999999998	18.710419	1.0340770000000001	1.04244	1.095388
chr15	74752199	74754700	ENSG00000138629	*	7.304463	6.885223	5.560849	6.014113	3.69976	17.228396	16.016165	1.300367	1.340731	1.2747030000000001
chr15	75164355	75166401	ENSG00000140497	*	10.5849	9.055496	6.335089	6.758902	4.188912	17.317416	15.921655	1.313071	1.324295	1.2483
chr15	77362105	77363831	ENSG00000140391	*	12.11722	8.527287000000001	5.263915	7.201002000000001	3.8455269999999997	20.944399	15.830631	1.366551	1.415884	1.364286
chr15	78590490	78592790	ENSG00000140395	*	7.534026	6.5837270000000006	5.78949	5.871498	3.790564	17.845761	15.578342999999998	1.312926	1.349504	1.296667
chr15	92397021	92397425	ENSG00000176463	*	13.766345999999999	10.533821000000001	5.665408	7.230085000000001	4.204869	22.606602	19.794194	1.2586620000000002	1.28328	1.248538
chr16	127151	129257	ENSG00000103152	*	14.220362	10.744674	5.998423000000001	7.254003	4.359278	19.505986	18.621973999999998	1.1983409999999999	1.2519	1.151715
chr16	765202	766347	ENSG00000103260	*	12.896975	8.729452	5.080744	5.808184	3.734638	17.628161	16.056687	1.078385	1.09807	1.070967
chr16	3013784	3015518	ENSG00000131650	*	9.75954	7.8842550000000005	4.667838	4.515862	2.919858	8.978223	9.299853	1.0403950000000002	1.0630629999999999	1.067214
chr16	4674033	4676253	ENSG00000102858	*	14.568732	11.007729	6.2760419999999995	7.2046410000000005	4.85506	22.159589	19.903679	1.1994200000000002	1.230605	1.124507
chr16	57278149	57280208	ENSG00000102931	*	9.161835	7.395194999999999	4.5014470000000015	5.516392	3.4719160000000002	15.162466	13.159456	1.356715	1.304885	1.292398
chr16	57496186	57498073	ENSG00000102978	*	9.283529	7.957875	5.190094	5.528541000000001	3.6542879999999998	17.232484	14.932745	1.328526	1.471946	1.301701
chr16	58766660	58768692	ENSG00000125166	*	13.805439000000002	10.711295	6.780415	7.1613679999999995	4.907793	24.594397	20.988707	1.3534469999999998	1.490939	1.291156
chr16	66863011	66865296	ENSG00000159593	*	8.454139	6.774047	5.028787	5.323134	3.3875910000000005	15.779878	15.020710999999999	1.33891	1.393643	1.22148
chr16	67207562	67208859	ENSG00000140939	*	5.329174	4.2657430000000005	3.1280349999999997	3.2150119999999998	1.754211	4.3958390000000005	4.726581	1.164664	1.200056	1.23985
chr16	67678396	67680364	ENSG00000159753	*	11.803336	8.756039000000001	4.610858	5.979807	3.7204050000000004	15.069392	14.753945000000002	1.314906	1.43086	1.27244
chr16	67926452	67928952	ENSG00000159792	*	9.242443	7.682911	5.18697	5.504976999999999	3.685024	17.201581	15.766607	1.284171	1.30693	1.334997
chr16	69164351	69164727	ENSG00000168802	*	1.210923	1.189719	1.5192139999999998	1.11657	1.08451	1.247474	1.339595	1.0766790000000002	1.1755010000000001	1.2320010000000001
chr16	74699311	74701344	ENSG00000168411	*	9.165758	7.186747	5.35469	6.029197	3.748677	18.442991	16.567743	1.339132	1.381856	1.289128
chr16	75018134	75019459	ENSG00000103091	*	15.820551000000002	12.504889	7.02986	8.365342	5.300043	25.745209	21.92886	1.338697	1.395297	1.283657
chr16	82202400	82204525	ENSG00000135698	*	8.437914	7.234819	4.8754810000000015	5.520274	3.4916769999999997	13.868132999999998	12.589419	1.2421440000000001	1.28576	1.267982
chr17	4457080	4459653	ENSG00000132382	*	12.935992	9.84798	6.717213	7.283339	4.607639	22.269464000000003	19.905746	1.368692	1.451245	1.290319
chr17	6346674	6348469	ENSG00000129195	*	7.395605000000001	6.025440000000001	4.025108	4.74705	2.768383	9.649315	9.204322	1.3219530000000002	1.3333030000000001	1.2163549999999999
chr17	16394407	16396144	ENSG00000181350	*	9.079544	6.354508999999999	3.9747269999999997	4.723597	2.979419	11.57825	10.614778999999999	1.153528	1.1336899999999999	1.14525
chr17	18758223	18760395	ENSG00000141127	*	5.24429	5.060569	5.017907	4.9349810000000005	3.0014119999999997	11.443762	10.587498	1.24888	1.269814	1.312339
chr17	19265140	19266938	ENSG00000108641	*	11.347474	8.973787999999997	5.097573000000001	5.972016	3.799586	14.019257000000001	14.783862	1.114869	1.157126	1.133278
