chrom	start	end	name	strand	Jurkat_DMSO_H3K4me3	Jurkat_OCIR_H3K4me3	Jurkat_PM_H3K4me3	Jurkat_RY_H3K4me3	Jurkat_DMSO_24H_H3K4me3	Jurkat_PBIT_5H_H3K4me3	Jurkat_PBIT_24H_H3K4me3	Loucy_DMSO_24H_H3K4me3	Loucy_PBIT_5H_H3K4me3	Loucy_PBIT_24H_H3K4me3
chr1	24150860	24152756	ENSG00000117305	*	9.587750999999999	8.236301000000001	6.280753	6.699908	4.02283	18.731142000000002	16.927794	1.309906	1.31795	1.272281
chr1	27928579	27928748	ENSG00000126705	*	1.7473109999999998	1.395233	1.411366	1.226709	1.165468	1.3127879999999998	1.278912	1.383489	1.56534	1.376549
chr1	28285951	28287979	ENSG00000158156	*	9.809553999999999	7.206291	4.078192	4.9811999999999985	3.164939	12.429611999999999	11.332055	1.2028450000000002	1.26631	1.2360229999999999
chr1	28558117	28559921	ENSG00000126698	*	10.266359	9.028039	6.584293	6.684713	4.660996	22.701135	19.514192	1.344962	1.417366	1.32215
chr1	28844128	28846233	ENSG00000180198	*	10.924069	8.713086	5.190648	6.288607	3.7628440000000003	16.125669000000002	16.068696	1.3008170000000001	1.344228	1.280355
chr1	32756716	32759131	ENSG00000116478	*	9.609291	7.965444000000001	5.620669	5.625381	3.896349	16.492725999999998	14.804785	1.31772	1.358299	1.254751
chr1	33500853	33502949	ENSG00000004455	*	8.893685999999997	7.606921000000001	5.619967	6.174514	3.9895300000000002	21.023401	17.760059	1.3198530000000002	1.437736	1.283508
chr1	38454209	38456392	ENSG00000183431	*	12.112035	9.438645	7.085087	7.938122	4.824211	23.849549	21.537886999999998	1.328977	1.368897	1.279205
chr1	38477903	38480214	ENSG00000183520	*	6.995551	6.311758	5.2683029999999995	5.234619	3.3878839999999997	15.63824	14.194693	1.289023	1.299303	1.232226
chr1	40347622	40349766	ENSG00000043514	*	8.850014	7.615791000000001	5.491124	6.589434	4.0500050000000005	19.129145	16.327537	1.313018	1.330874	1.299958
chr1	44434950	44437257	ENSG00000132768	*	7.821200999999999	6.370644	4.634917	4.925476000000001	3.282254	13.689182999999998	11.817295	1.200659	1.261168	1.2672299999999999
chr1	47068675	47071115	ENSG00000079277	*	6.245327	5.472094	4.4180670000000015	4.383854	2.848818	10.474838	8.935538000000003	1.265879	1.270795	1.19864
chr1	65209722	65212120	ENSG00000162437	*	11.893574000000001	8.857704	5.448262000000001	6.546809	4.038454	19.630753	17.173653	1.349608	1.423197	1.313295
chr1	107598812	107600720	ENSG00000198890	*	14.029077	10.651088	5.8543650000000005	6.748614999999999	4.332512	21.211655	17.920501	1.516772	1.4938930000000001	1.3820290000000002
chr1	109202503	109203288	ENSG00000162639	*	2.651052	2.834597	3.48673	3.5212410000000003	2.146105	7.945608999999999	7.34135	1.310648	1.382785	1.20787
chr1	117663041	117665091	ENSG00000134253	*	7.345277	5.705067	3.5558300000000003	4.371079	2.771539	10.199305	8.849219999999997	1.202739	1.220644	1.201127
chr1	147012099	147014721	ENSG00000116128	*	3.688362	3.39111	3.244048	3.061054	1.927988	5.256721	5.064627	1.1705940000000001	1.219407	1.190208
chr1	150265478	150267412	ENSG00000187145	*	7.891871000000001	7.124494	6.414661	6.892380999999999	4.015699	19.560576	17.753444000000002	1.293158	1.321755	1.270364
chr1	151371078	151373463	ENSG00000159377	*	10.157554	8.580255000000001	6.2713	7.103142	4.1662	21.07733	17.909435000000002	1.315187	1.355158	1.27635
chr1	151483037	151485004	ENSG00000143375	*	9.967474000000001	7.972797999999999	4.873949	5.705133	3.440418	13.165779999999998	12.309828	1.230499	1.297573	1.228958
chr1	153630345	153632615	ENSG00000143553	*	8.011777	6.934321000000001	4.363512	5.116003	3.261218	12.315854	11.560260000000001	1.264908	1.277808	1.275951
chr1	153641628	153643594	ENSG00000143621	*	8.15627	7.318273	6.291739	6.5482949999999995	4.170293	21.255344	18.580598000000002	1.4241709999999999	1.484803	1.413467
chr1	155230603	155232616	ENSG00000116521	*	10.324172	8.677328	5.545614	6.234634	4.064756	18.460442999999998	16.599543	1.344071	1.390807	1.257369
chr1	155989501	155991298	ENSG00000163479	*	12.429834	9.109196	5.974182	6.772448	4.6639719999999985	22.580159	19.57603	1.371414	1.392149	1.31809
chr1	167522172	167523771	ENSG00000143162	*	11.700694	8.954941	5.538621	6.8610240000000005	4.004233999999999	18.274977	17.212684	1.304152	1.358462	1.303083
chr1	168147534	168149931	ENSG00000143155	*	10.046756	8.409543	6.248419999999999	6.947052	4.354352	20.092234	18.0182	1.344095	1.411044	1.341444
chr1	170042496	170044709	ENSG00000075945	*	6.423678	5.768061	4.5943640000000014	5.033505	3.042896	12.945621000000001	11.551948	1.228553	1.262514	1.190444
chr1	178994140	178996562	ENSG00000116199	*	11.53862	8.449974000000001	5.784943	7.126923	4.056489	21.245988	16.995278	1.3180530000000001	1.333779	1.205515
chr1	200990503	200992821	ENSG00000116852	*	8.793687	7.8001	4.613589	4.944014	3.21864	14.898767999999999	14.396448000000001	1.3297219999999998	1.405743	1.328052
chr1	201437433	201438914	ENSG00000174307	*	11.166830000000001	8.202569	4.426647	5.402008	3.33152	12.814283999999999	12.65773	1.069805	1.072481	1.108457
chr1	202895112	202897013	ENSG00000117153	*	10.442591	9.063363	6.060109	7.059778999999999	4.3779580000000005	20.731607999999998	18.667696	1.2997040000000002	1.377149	1.266702
chr1	203830397	203832487	ENSG00000182004	*	7.7778350000000005	6.9719	6.372222	6.874346000000001	4.046183	20.072564	18.406748	1.391801	1.520159	1.312058
chr1	204120406	204122033	ENSG00000143845	*	12.542494	8.912791	5.6543849999999996	5.760941000000001	3.9192620000000002	15.581257999999998	15.005671	1.123874	1.195372	1.128483
chr1	205196314	205198758	ENSG00000133069	*	7.440385000000001	5.75015	4.576464	4.645326	2.806724	9.428033000000001	8.696883999999999	1.237659	1.310877	1.2111459999999998
chr1	206643231	206645109	ENSG00000143466	*	8.427406999999999	6.503175	4.528173000000001	4.748076999999999	3.104037	11.22321	10.88097	1.412868	1.407426	1.3069540000000002
chr1	206680675	206681095	ENSG00000136653	*	10.639846	7.684492999999999	4.916805	4.730754	3.063827	8.664733	9.147167	1.056144	1.0510110000000001	1.069313
chr1	211847712	211849644	ENSG00000117650	*	9.149171	7.103279	4.8724539999999985	6.190772	3.7144120000000003	15.237009	14.112779000000002	1.291733	1.3124559999999998	1.318439
chr1	212586661	212586779	ENSG00000065600	*	1.171423	1.14489	1.6542419999999998	1.125432	1.045146	1.227056	1.3053290000000002	1.140639	1.174718	1.263588
chr1	220444286	220446355	ENSG00000118873	*	8.356425999999999	7.227355	4.788889	5.497444000000001	3.3839940000000004	14.607315	13.287642000000002	1.3245129999999998	1.338797	1.172621
chr1	233462665	233464849	ENSG00000143674	*	13.285770999999999	10.132717999999999	5.584537	6.621473	3.9811910000000004	18.519714	17.996768	1.282418	1.3278860000000001	1.288571
chr1	244613304	244615372	ENSG00000035687	*	11.830852	9.635715	5.886882	6.178281	3.9948269999999995	18.809265	17.62076	1.3680459999999999	1.343839	1.363091
chr10	5044797	5044948	ENSG00000151632	*	1.0	1.06269	1.0256969999999999	1.010581	1.005483	1.001798	1.2522010000000001	1.091014	1.0572409999999999	1.216806
chr10	6186111	6187674	ENSG00000170525	*	15.274241	11.823406	5.917584	7.263717	4.576244	20.911248999999998	19.544855	1.382796	1.450984	1.247587
chr10	11059388	11061342	ENSG00000048740	*	15.401793	10.924308	6.505523	8.330235	5.269353	27.671452000000002	25.388056	1.046927	1.0458379999999998	1.108262
chr10	12083350	12085889	ENSG00000151461	*	10.878503	9.020087	5.7848370000000005	6.398828	4.101032	20.057810999999997	17.025492	1.3627719999999999	1.450479	1.291672
chr10	16858340	16860489	ENSG00000148484	*	8.322825	6.807177	4.911798	5.477461	3.4830339999999995	14.594664000000002	12.99622	1.272735	1.304821	1.2128709999999998
chr10	51623033	51623104	ENSG00000138297	*	1.6262969999999999	1.7979159999999998	1.471367	1.340506	1.9039	6.907744	4.716476	1.086739	1.093804	1.0
chr10	65224481	65226521	ENSG00000171988	*	12.848586	9.917106	5.932443	6.729781	4.256789	18.388153	17.163397	1.361404	1.467589	1.325639
chr10	69643778	69646268	ENSG00000096717	*	8.8904	7.1535020000000005	4.947699	5.586265	3.501123	14.822073000000001	14.532435000000001	1.347378	1.337231	1.2449860000000001
chr10	71991489	71993950	ENSG00000180817	*	11.392334	10.100230999999999	6.5645679999999995	7.455442999999999	4.465387000000001	21.624149	19.852745000000002	1.391082	1.448768	1.339995
chr10	72141129	72142866	ENSG00000172731	*	13.311547000000001	10.113304	5.414737000000001	6.67307	4.2520620000000005	18.735132999999998	16.028767000000002	1.285493	1.352199	1.26936
chr10	76586069	76587618	ENSG00000156650	*	7.937753	6.137066	3.752885	4.370668	2.7961400000000003	11.175094999999999	10.125772999999999	1.290199	1.297288	1.161692
chr10	79792891	79795221	ENSG00000138326	*	8.334646000000001	6.664624000000001	6.384174	6.546232	4.216921	20.581526999999998	18.597455	1.377082	1.444312	1.286929
chr10	81106735	81108927	ENSG00000108179	*	11.439318	9.119595	5.090779	6.076605000000001	3.8406559999999996	17.328912	15.844574	1.437367	1.417717	1.29777
chr10	82214050	82215678	ENSG00000108219	*	15.596251	11.620939	6.57635	7.411353	4.797408	23.481369	20.805774	1.46497	1.498523	1.3683020000000001
chr10	97049423	97049598	ENSG00000107438	*	1.415528	1.272117	1.3436780000000002	1.089745	1.034994	1.181031	1.513098	1.050749	1.025325	1.051073
chr10	97415092	97417138	ENSG00000059573	*	11.558739	9.310098	5.798222	6.471906	4.2116880000000005	19.587122	17.058882999999998	1.325761	1.388441	1.298799
chr10	103911395	103913920	ENSG00000166197	*	8.010131000000001	7.08605	5.904879	6.397794	3.929241	20.280555	17.548182999999998	1.311678	1.318166	1.261938
chr10	106027585	106029732	ENSG00000065621	*	7.636	7.180246	5.749728	6.1796489999999995	3.841554	17.425037	15.504597	1.338298	1.314194	1.2172319999999999
chr10	120789270	120790912	ENSG00000188613	*	8.320179	6.83743	4.170514	4.7065389999999985	2.616241	10.060058	9.006467	1.139759	1.204324	1.173374
chr10	126106387	126108188	ENSG00000065154	*	13.054569	9.467581	5.028716999999999	6.48712	4.2221910000000005	19.486656	17.77636	1.292616	1.19031	1.230523
chr10	126149955	126151296	ENSG00000107902	*	12.23653	9.686813	5.522	6.867994	4.310825	17.705517	17.619010999999997	1.302206	1.314166	1.191685
chr11	288088	290106	ENSG00000142102	*	12.067064	9.586714	5.302775	6.602595	3.963544	16.911026	16.649314	1.2701770000000001	1.3088469999999999	1.232789
chr11	534306	536506	ENSG00000174775	*	13.290739000000002	9.955831	5.027801999999999	6.363465	4.065195	19.059682000000002	16.074427	1.345227	1.3881620000000001	1.285683
chr11	2398704	2400430	ENSG00000110651	*	16.216932999999994	11.364372	6.487634	7.60991	4.961530000000001	25.558391	21.142416	1.392241	1.487922	1.3071469999999998
chr11	36310167	36311672	ENSG00000110442	*	6.306018	6.289757	5.559330999999999	6.445479	3.796104	15.634431	14.51152	1.31349	1.344765	1.263339
chr11	43332970	43335191	ENSG00000166181	*	8.062626	6.363606	4.936869000000001	5.32535	3.440467	15.213607000000001	13.803629999999998	1.269811	1.314552	1.347369
chr11	46866201	46868583	ENSG00000175216	*	11.167486	8.805978999999999	6.276687	6.685131	4.54961	21.642283	19.154953	1.365489	1.4313129999999998	1.345138
chr11	57424392	57426531	ENSG00000172409	*	5.3192260000000005	5.449189	4.8069570000000015	5.052162	3.081902	12.182772	11.623852000000001	1.270502	1.296504	1.193881
chr11	63953536	63955227	ENSG00000168439	*	13.651707	10.513022	6.958464	7.43642	5.156984	26.93892	23.140452	1.449717	1.489435	1.321871
chr11	64073000	64075159	ENSG00000173153	*	11.951327000000001	8.756255	5.029482	5.874365	4.232282	19.905995	17.246184	1.361601	1.380903	1.284295
chr11	64883740	64885680	ENSG00000149809	*	10.006003999999999	8.120526	4.1101899999999985	4.932938	3.068434	14.043586	12.349358	1.2412590000000001	1.265428	1.2400950000000002
chr11	65101048	65103204	ENSG00000133884	*	11.080152	9.533284	5.714641	6.645627	4.317667	19.741612	17.604657	1.332082	1.409848	1.314728
chr11	66246552	66249117	ENSG00000254986	*	11.666805	10.174847999999999	6.199712	6.9852289999999995	4.595351	21.052703	19.127932	1.282441	1.385114	1.256181
chr11	66487491	66489116	ENSG00000173898	*	2.867368	2.647735	2.447328	2.015289	1.358199	2.33395	2.626167	1.1212440000000001	1.188289	1.14907
chr11	67167609	67170061	ENSG00000172531	*	11.032333	8.082834	4.7438470000000015	5.292312	3.6549370000000003	14.984043	14.105229999999999	1.292318	1.393176	1.362967
chr11	67274653	67276894	ENSG00000167797	*	14.699019	10.83188	5.92475	7.048964	4.7395190000000005	18.48326	17.279273999999997	1.350098	1.437516	1.251627
chr11	110299970	110302425	ENSG00000137714	*	9.573374000000001	7.572978	5.061999	6.126425	3.862427	17.591287	16.112935999999998	1.304358	1.334718	1.213965
chr11	125757317	125758590	ENSG00000198331	*	11.910094	9.345316	5.919003	7.080333	3.977897	18.085989	16.350943	1.370877	1.340719	1.331713
chr12	1799173	1801681	ENSG00000006831	*	9.189814	7.377821000000001	5.284942	5.440957	3.7120269999999995	16.609299	14.849051000000001	1.352542	1.283555	1.284648
chr12	7033546	7034251	ENSG00000111676	*	1.863119	1.905442	2.247088	1.9628310000000002	1.207722	1.888209	2.2291630000000002	1.0717450000000002	1.149413	1.091279
chr12	27175111	27176943	ENSG00000152944	*	7.606472999999999	6.373167	5.078361	5.883212	3.615767	15.917451999999999	14.850151	1.356701	1.359022	1.237968
chr12	50134655	50137246	ENSG00000139644	*	7.649236999999999	6.827553999999999	4.947344	5.054608	3.2953980000000005	14.026604999999998	12.975066	1.299766	1.307992	1.273302
chr12	50417929	50419878	ENSG00000161800	*	8.589210000000001	7.252422999999999	5.643867	6.135305000000001	3.836531	18.478216	16.022171999999998	1.332386	1.3516540000000001	1.2894299999999999
chr12	51631682	51634148	ENSG00000183283	*	10.786756	8.992771000000003	5.821317	6.525043	4.074718	18.299284	16.224864999999998	1.32572	1.356698	1.20454
chr12	54652714	54654470	ENSG00000094916	*	1.380823	1.328671	1.4758229999999999	1.286683	1.152541	1.408042	1.486469	1.079334	1.0874840000000001	1.116514
chr12	54718195	54719769	ENSG00000111481	*	6.0727970000000004	5.576557	4.968572	5.725255000000001	3.6053040000000003	15.651805	13.918799	1.270475	1.258793	1.207893
chr12	54891070	54893353	ENSG00000123338	*	2.699082	2.841389	2.762012	2.7425650000000004	2.115025	6.519871	6.429119999999999	1.28603	1.356107	1.235074
chr12	57038359	57040593	ENSG00000110955	*	10.586356	9.065553	6.6990229999999995	7.682024	4.680517	23.378398999999998	20.726753	1.45579	1.483934	1.396123
chr12	57471320	57473439	ENSG00000166881	*	9.241552	7.65498	5.444234	6.016369	3.5175089999999996	16.330168999999998	14.822370999999999	1.3349360000000001	1.325036	1.22943
chr12	58025818	58027619	ENSG00000135454	*	11.382862	8.361936	4.962242	5.916148000000001	3.696754	16.310921999999998	14.785877	1.064817	1.0897569999999999	1.130873
chr12	64797304	64799845	ENSG00000184575	*	11.142225999999999	9.357915	5.868462	6.715126	4.248753	21.130816	18.973149	1.3406040000000001	1.423317	1.298759
chr12	69978580	69980868	ENSG00000166226	*	9.042544	7.578778	5.5774669999999995	5.9522260000000005	3.7401150000000003	17.148031	15.343532999999999	1.401875	1.351572	1.302776
chr12	70131956	70134053	ENSG00000127328	*	13.968626	11.354030999999999	6.261966	7.677455999999999	4.981567	23.932496	20.468515	1.428942	1.4353209999999998	1.347281
chr12	76952013	76954490	ENSG00000091039	*	11.122601	9.377264	5.9494739999999995	6.532624	3.920343	18.713227	16.263961000000002	1.340637	1.4031360000000002	1.310272
chr12	96428260	96430308	ENSG00000111144	*	11.271037	9.254395	6.29751	6.532948	4.204707	18.885597	15.901066	1.380314	1.419505	1.3064870000000002
chr12	102454743	102456486	ENSG00000120860	*	8.087144	6.919214	5.035931	5.818657	3.403981	14.588464000000002	12.712311999999999	1.2661930000000001	1.267121	1.316869
chr12	104530510	104532834	ENSG00000120837	*	7.932117	5.971524	3.849097	4.83664	2.780695	14.730182000000001	12.013603999999999	1.272525	1.2861770000000001	1.26099
chr12	105723717	105726266	ENSG00000235162	*	8.914067999999999	6.602798	4.67784	5.111128	3.4019480000000004	13.354304	12.227892	1.3132629999999998	1.354881	1.295477
chr12	110337440	110339604	ENSG00000139437	*	8.613764999999999	7.231342	5.248641	5.961212000000001	3.5217	14.971364000000001	13.887432999999998	1.377347	1.41476	1.291285
chr12	110886882	110888490	ENSG00000111229	*	12.601767	10.373763	7.212383999999999	7.454732000000001	4.9384120000000005	24.175167000000002	21.410942000000002	1.4115309999999999	1.49306	1.309867
chr12	111126350	111128198	ENSG00000122986	*	6.787407000000001	4.876907	3.433722	4.0437569999999985	2.375715	6.311627	6.608428999999999	1.204703	1.288605	1.2692379999999999
chr12	111805557	111805777	ENSG00000198324	*	1.726705	1.5202870000000002	1.53096	1.275275	1.142164	1.792835	1.528638	1.151089	1.1459110000000001	1.0610549999999999
chr12	118453928	118456385	ENSG00000111445	*	7.840686	6.374006	4.833221	5.021083999999999	3.234998	14.600044	12.239965	1.2685440000000001	1.259843	1.219403
chr12	121018181	121020337	ENSG00000167272	*	9.636650999999999	7.904725999999999	6.3502849999999995	6.790446	4.244693	19.1916	17.293291	1.274999	1.361138	1.307432
chr12	131356571	131358748	ENSG00000132341	*	9.403888	7.491194999999999	5.430063	6.267247	3.918943	19.681906	17.268141	1.4240329999999999	1.485031	1.32673
chr13	20355411	20357419	ENSG00000121390	*	14.821557	12.031442	8.021739	8.708506	5.619041	30.098127	26.801928999999998	1.398156	1.489978	1.327472
chr13	21475067	21477593	ENSG00000132953	*	12.855704	11.560875	7.189566	7.938167	4.8791720000000005	26.622390000000003	22.819907999999998	1.363741	1.404612	1.26699
chr13	22031927	22034112	ENSG00000180776	*	12.131259	9.579439	6.3816809999999995	6.888309	4.398893	23.519385999999997	20.848925	1.3957190000000002	1.404509	1.287036
chr13	111766877	111768094	ENSG00000102606	*	12.000783	8.653386000000001	5.302828	6.142837999999999	3.4703120000000003	18.832481	15.516419	1.0142360000000001	1.038227	1.108525
chr13	113950718	113953238	ENSG00000185896	*	13.075492	10.128115	6.051751	7.192685000000001	4.905123000000001	24.268572	22.041437	1.314367	1.440078	1.2649709999999998
chr13	114238490	114240742	ENSG00000198176	*	9.919396	7.470083	4.622502	5.47045	3.4519910000000005	16.785422	14.440326999999998	1.042761	1.035793	1.0713030000000001
chr14	21457240	21459685	ENSG00000165792	*	6.928327	6.006753	4.857425	5.198175	3.3990730000000005	15.135620999999999	12.663185	1.28754	1.395774	1.222569
chr14	23056947	23059190	ENSG00000129562	*	6.063115	5.887073	4.92536	5.943554	3.490971	15.135941	13.562404	1.350068	1.340875	1.3226719999999998
chr14	23066701	23068259	ENSG00000100439	*	8.641764	6.924498	5.533894999999999	6.331669000000001	3.822536	15.837306	14.44861	1.364645	1.3562969999999999	1.376457
chr14	23502751	23504957	ENSG00000100804	*	8.863921999999997	7.709098	5.432326	5.908528	3.901972	17.680819	14.896770000000002	1.269699	1.37473	1.341697
chr14	23789151	23790442	ENSG00000258643	*	4.992604	5.035112000000001	4.466528	4.2700010000000015	2.563229	9.589032000000001	9.352074	1.198181	1.202844	1.1891399999999999
chr14	24604609	24607115	ENSG00000092010	*	9.291518	7.019971000000001	4.4516589999999985	4.800180999999999	3.347264	13.590307999999999	12.59959	1.259426	1.2865469999999999	1.22726
chr14	24808191	24809506	ENSG00000129465	*	3.861876	3.102467	2.654449	2.728329	1.830754	5.089793	5.3881440000000005	1.151195	1.214914	1.170929
chr14	51706152	51708550	ENSG00000139921	*	7.3448	6.524957	5.257254	5.825401	3.4184059999999996	15.195257999999999	13.863894	1.333388	1.400059	1.2491450000000002
chr14	61200985	61203095	ENSG00000020426	*	5.912161	5.355168	4.515889	4.857080000000001	3.144078	13.495663	11.905183000000001	1.295595	1.360552	1.280296
chr14	73392323	73394622	ENSG00000119599	*	10.747024	8.756377	5.716081	6.367862000000001	4.040743	18.038682	15.603679000000001	1.243781	1.286115	1.250499
chr14	81998937	82000972	ENSG00000071537	*	7.661915	6.692627000000001	4.918055000000001	5.021925	3.35742	15.043538	13.170217999999998	1.266758	1.259426	1.208909
chr14	93260001	93262617	ENSG00000066455	*	7.800928999999999	6.686825	4.1701820000000005	4.910965	3.2142619999999997	14.035362	12.074164999999999	1.282083	1.285477	1.2983149999999999
chr14	100259686	100260493	ENSG00000066629	*	10.284550999999999	6.9564710000000005	4.718459999999999	5.312733000000001	2.967044	13.245525	10.043828999999999	1.041611	1.029037	1.072337
chr14	100840891	100841037	ENSG00000140105	*	1.220577	1.200464	1.040973	1.0359260000000001	1.094804	1.158092	1.463498	1.056057	1.058195	1.139226
chr14	105941146	105941755	ENSG00000182809	*	6.3966330000000005	4.814329	3.66514	3.217336	2.111574	5.692547	5.333751	1.020358	1.051102	1.04277
chr15	41522927	41524401	ENSG00000187446	*	11.207577	8.392837	5.698763	6.545363	4.01853	18.707608	16.706165	1.283151	1.3555709999999999	1.2590370000000002
chr15	44037893	44040346	ENSG00000167004	*	9.921825	7.6438369999999995	5.066004	5.842184	3.6843230000000005	16.755118	14.672514999999999	1.281767	1.261554	1.258362
chr15	44115716	44117638	ENSG00000140259	*	5.232305	5.09853	4.2456429999999985	4.272241	3.069582	12.504535	12.182816	1.2636209999999999	1.2492370000000002	1.234956
chr15	55581100	55582996	ENSG00000069974	*	13.491364	10.647008	6.892241	8.239573	4.942556	22.892666000000002	20.73924	1.451114	1.541651	1.375773
chr15	59396577	59398606	ENSG00000157456	*	9.21374	7.418247999999999	5.637503	6.289719	3.9272970000000003	19.289473	17.413457	1.354753	1.3592090000000001	1.307872
chr15	61519810	61520339	ENSG00000069667	*	5.562457	4.6331169999999995	4.3680059999999985	4.251972	2.71855	8.865961	8.124642	1.151281	1.298408	1.255364
chr15	64453931	64456270	ENSG00000166794	*	9.014418	7.53562	5.572322	6.097182	3.8682449999999995	17.023945	15.714170000000001	1.32749	1.339426	1.253443
chr15	66788751	66789040	ENSG00000174446	*	1.7982749999999998	1.969109	1.665727	1.413576	1.257634	2.057059	2.286401	1.071555	1.1320860000000001	1.225675
chr15	75228717	75231174	ENSG00000178741	*	13.723482	11.208572	7.053755000000001	8.195031	5.061893	27.339071999999998	23.36972	1.335342	1.385151	1.276691
chr15	75916875	75919220	ENSG00000169371	*	10.864647	8.849093	5.458343	6.252294	3.952662	17.698506	16.306808	1.317356	1.321026	1.334642
chr15	91497759	91500206	ENSG00000166965	*	8.446983	7.143725	5.232526999999999	5.478954	3.1140060000000003	13.789717000000001	12.976465	1.320838	1.339735	1.237018
chr16	2245337	2246556	ENSG00000167971	*	6.4628120000000004	5.020472	3.178987	2.936723	2.103357	4.95722	5.667875	1.046545	1.060762	1.0864340000000001
chr16	2509260	2511498	ENSG00000162062	*	10.189867	7.912299000000001	4.649280999999999	5.092205	3.355642	12.772210000000001	11.747342	1.128667	1.131049	1.08325
chr16	2731081	2733483	ENSG00000167977	*	12.733041	10.239166	7.300739	8.012559	4.817641	24.344682000000002	20.930139999999998	1.0	1.0	1.0
chr16	27214218	27216575	ENSG00000155666	*	8.934662	7.902883	4.689133999999999	5.762991	3.5469239999999997	14.268707999999998	13.002249	1.308775	1.342329	1.227823
chr16	28564572	28566475	ENSG00000176476	*	6.049371	5.756044	4.014677	4.559408	2.708454	9.569642	9.261365	1.2484540000000002	1.2912649999999999	1.201527
chr16	29972528	29974479	ENSG00000149932	*	8.649245	7.348972	4.701157	5.12978	3.159843	12.725887	11.581037	1.291924	1.357531	1.305102
chr16	30455971	30457727	ENSG00000179918	*	8.994895	7.950794999999999	4.65632	5.655162000000001	3.52127	14.499977	13.418451000000001	1.433034	1.480521	1.460237
chr16	30483037	30485450	ENSG00000005844	*	2.51792	2.2184459999999997	2.4238660000000003	2.038783	1.552519	2.440936	2.3742080000000003	1.0864790000000002	1.129642	1.1336620000000002
chr16	50400965	50402886	ENSG00000166164	*	10.042072000000001	7.768702	5.4520800000000005	5.787048	3.703785	19.382269	15.792561	1.322096	1.399492	1.259352
chr16	53467875	53470337	ENSG00000103479	*	11.16414	8.961994	5.616483000000001	6.303749	4.0828940000000005	20.137963	17.75842	1.369345	1.346825	1.278722
chr16	58230116	58232587	ENSG00000070770	*	8.625157999999999	6.561177000000001	4.3810090000000015	4.787325	3.218693	15.079416	12.317253	1.254391	1.305974	1.289633
chr16	67225321	67227906	ENSG00000205250	*	11.349364999999999	9.499995	6.180058	6.707149	4.415425	21.457874	18.030784	1.352517	1.40645	1.337279
chr16	68001131	68003215	ENSG00000124067	*	11.609335	8.656742999999999	5.11189	6.034251	3.563074	16.061692	15.015817000000002	1.172516	1.207633	1.150033
chr16	69139235	69140837	ENSG00000103044	*	9.840491	8.225363	4.977425	5.652977	3.3534980000000005	13.803447	13.049128999999999	1.121043	1.124002	1.1818469999999999
chr16	69787240	69789459	ENSG00000141101	*	9.424919000000001	8.185956000000001	5.982463	6.750941	4.1551	21.193194000000002	18.747835000000002	1.349385	1.321202	1.2657909999999999
chr16	70718588	70720554	ENSG00000132613	*	10.764453	7.761686	4.82555	5.666404	3.445783	16.514001999999998	14.156338	1.131152	1.123075	1.135138
chr16	84650145	84651618	ENSG00000103187	*	15.659663	13.115847	7.935847	9.092464	5.97956	29.401398999999998	24.812872	1.0488389999999999	1.034243	1.12659
chr17	4698868	4700936	ENSG00000142507	*	7.187993	6.13402	5.1752910000000005	5.162521	3.5500580000000004	15.250612	13.276523000000001	1.276137	1.322858	1.2441520000000001
